id,name,score,title,place,date,verified purch,text,upvotes,language
1480,Joe,5,slim ps4 sleek,the United States ,20181227,True,great product,0,english
1481,Pamela CS.,5,exact i want good condit,the United States ,20180415,True,got packag exact i want good condit,0,english
1482,Marcio Remdo,5,five star,the United States ,20180110,True,good,0,english
1483,Ricardo,3,ps4 1 tb slim,the United States ,20190921,True,dislik hdmi port littl fidgeti great product,0,english
1484,Ceci mendoza,5,recommend,the United States ,20200814,True,recommend,0,english
1485,Kindle Customer,5,it work great easi setup,the United States ,20180126,True,it work great easi setup i like web access kid the parent control hard understand,0,english
1486,Gaetan,4,good,the United States ,20190903,True,good,0,english
1487,Chloe Reece,5,space saver game unit quiet engin,the United States ,20171227,True,the ps4 came perfect upon arriv i receiv ps4 game christma excit open ps4 unit day after initi set connect ps4 quick recogn game i abl play famili member the unit quiet peopl two way lay unit it conveni stand side after own ps2 mani year ps4 realli pack great engin produc pictur hdmi cord tv the load transit minim i give 5 star,1,english
1488,freethinker,5,five star,the United States ,20180731,True,perfect play fortnit my son love it defiant real thing,0,english
1489,Prabuddha Basu,5,enjoy,the United States ,20200201,True,enjoy,0,english
1490,Oriel M.,1,lleg control,the United States ,20200615,True,me lleg control,0,spanish
1491,BasquiatJR,5,great,the United States ,20190820,True,get job done would perfect playback compat soni problem,0,english
1492,Amazon Customer,5,good deal,the United States ,20190106,True,now grandson two,0,english
1493,Nancy Dyleski,5,perfect,the United States ,20190107,True,it advertis perfect thank fast deliveri it made christma morn,0,english
1494,Shannon S. Kinnier,5,five star,the United States ,20180126,True,have fun,0,english
1495,naji algale,4,review,the United States ,20191025,True,am use itath moment great consol thank,0,english
1496,Wooden legion,5,adequ,the United States ,20181011,True,adequ,0,english
1497,Cody,5,satisfi,the United States ,20190912,True,great product,0,english
1498,Juan B.,5,ps4 ok,the United States ,20190209,True,ok,0,english
1499,Jesus S.,5,recomend,the United States ,20181026,True,lleg perfect,0,spanish
1500,Dashia,5,happi purchas,the United States ,20200108,True,great consol,0,english
1501,Nathaniel,4,not unplug system rest mode,the United States ,20200114,True,game enjoy play system,0,english
1502,Roberto,5,que rap entreg,the United States ,20200810,True,tod,0,spanish
1503,Santiago Diaz,5,perfect,the United States ,20190308,True,ship fast consol beauti,0,english
1504,Charles Verdun Jr.,5,everyth i could ask,the United States ,20190529,True,about month work wonder i issu thus far ship fast came fulli equip readi play,0,english
1505,Josue Vidueiro,5,genial,the United States ,20191002,True,perfect,0,spanish
1506,Amazon Customer,5,five star,the United States ,20180207,True,great,0,english
1507,Amazon Customer,5,came earli,the United States ,20200524,True,my grandson love,0,english
1508,Amazon Customer,5,great,the United States ,20191208,True,great,0,english
1509,Ruth,5,la amabil,the United States ,20200104,True,tod sal bien com esper buen vide jueg,0,spanish
1510,Uriel Fleichman,5,perfect,the United States ,20190826,True,great condit,0,english
1511,Jose M.,5,wont regret,the United States ,20190701,True,product arriv quick like brand new,0,english
1512,Lia Woerjan,5,perfect,the United States ,20190521,True,has work perfect far great product,0,english
1513,KAR,5,we happi purchas,the United States ,20170729,True,everyth came expect we happi purchas,1,english
1514,Jaquetta Gonzalez,5,great,the United States ,20181113,True,perfect my boyfriend love gift qas noth wrong,0,english
1515,Fabricio,5,excelent product,the United States ,20190514,True,el artiller perfect junt joystick adicional q ped lleg tiemp record,0,spanish
1516,RBA,5,excel,the United States ,20190218,True,excel it arriv deadlin,0,english
1517,Malinda Miles,5,great grand happi,the United States ,20190208,True,time deliveri happi,0,english
1518,Carlos Hernandez,5,perfect transact good product,the United States ,20190729,True,excel product transact,0,english
1519,Rosela Peralta,5,excelent,the United States ,20200625,True,me encant,0,spanish
1520,Jefferson martinez,5,excelent,the United States ,20200506,True,muy buen product,0,spanish
1521,Billy Jean,5,excel,the United States ,20200126,True,good,0,english
1522,Brenae Whitlock,5,fast ship great gift,the United States ,20190309,True,fast ship packag damag system work wonder thank,0,english
1523,James J. Walden III,4,work great,the United States ,20191220,True,game need,0,english
1524,Daniel Bustamante,5,calid,the United States ,20190808,True,tod perfect,0,spanish
1525,Cassie,2,disappoint,the United States ,20180503,True,i impress ps4 go new sinc descript certain use even reset sold disappoint,1,english
1526,Dale,5,five star,the United States ,20180313,True,excel,0,english
1527,Eddie Fernandez,5,awesom consol,the United States ,20190720,True,system came earlier time great experi,0,english
1528,Dayne,5,five star,the United States ,20180113,True,by far best product i ever purchas amazon possibl thing,0,english
1529,Baylon Brown,5,good,the United States ,20190926,True,good,0,english
1530,Brent Fulfer,5,five star,the United States ,20180321,True,pleas ps4 ship fast,0,english
1531,Andrés Ciani,5,excel purchas,the United States ,20180428,True,excel purchas everyth arriv plan perfect condit,0,english
1532,Ronnie Boquier,5,excelent product buen calid,the United States ,20190127,True,product buen calid,0,spanish
1533,Amali,5,this best game consol i ever purchas,the United States ,20180121,True,this best game consol i ever purchas it come great catalog 4k graphic fantast play game the control feel lot comfort last one,0,english
1534,Kevin Z.,5,love,the United States ,20190923,True,i love xbox ps4 time,0,english
1535,Ricardo Cricco,5,best consol far,the United States ,20180430,True,i love ps4,0,english
1536,Elizabeth Servedio,5,ps4,the United States ,20191019,True,live expect,0,english
1537,Mandy,5,fast ship,the United States ,20190103,True,work great ship fast,0,english
1538,Lavonne,5,awesom,the United States ,20180515,True,my son thrill enjoy new consol,0,english
1539,BWJ3,5,help grandson,the United States ,20171024,True,i new game system fortun i grandson friend help setup i pleas purchas recommend consid system it good grandson know someth thing old fart like,4,english
1540,Snakeovic,5,perfect,the United States ,20190415,True,my brother law beyond happi gift everyth came origin packag,0,english
1541,Noango O.,5,veri good,the United States ,20190720,True,cool,0,english
1542,Richmond ,5,veri easi use,the United States ,20191111,True,as gift special someon,0,english
1543,Joecurial,4,slim inde,the United States ,20181020,True,slimsi portabl carri around paper weight design,0,english
1544,Michelle p.,5,awesom councel,the United States ,20190630,True,product great love ps4,0,english
1545,Tatrianna nicholle rudolph,5,amaz game system,the United States ,20190506,True,awesom,0,english
1546,Amazon Customer,5,great product,the United States ,20190925,True,this product expect i complaint,0,english
1547,Gabriela galue,5,play 4,the United States ,20190520,True,excelent compr,0,spanish
1548,Konlar,5,good consol port around,the United States ,20190102,True,good system port around need light weight easi pack sinc thin come everyth need play,0,english
1549,erick,5,great,the United States ,20191118,True,ps4 alway best option play,0,english
1550,andrian,4,good,the United States ,20191225,True,good cheap complain,0,english
1551,Mery e. Villalobos,5,slim look,the United States ,20191214,True,love slim look got great price,0,english
1552,JULIE,5,work fine,the United States ,20191028,True,good,0,english
1553,Alejandro Silva,5,brand new,the United States ,20190417,True,i love playstat,0,english
1554,PraiseSeitan,5,exact describ,the United States ,20190622,True,exact describ excel,0,english
1556,Amazon Customer,5,five star,the United States ,20171202,True,as describ,0,english
1557,Gloria,5,the system arriv sooner expect great condit dent damag,the United States ,20180129,True,the system arriv sooner expect great condit dent damag seen box product i issu use system past month,0,english
1558,Mahlon ,5,my son love,the United States ,20191229,True,great item would buy anoth minut,0,english
1559,JUAN,5,true,the United States ,20191210,True,cool,0,english
1560,jes,5,easi set op,the United States ,20180129,True,easi set put dvd play,0,english
1561,Leslie Cameron,5,christma,the United States ,20181229,True,it gift grandson happi,0,english
1562,Alex,5,work perfect,the United States ,20190303,True,everyth work fine system storag say 8gb though,0,english
1563,Timothy Pallette,5,would buy seller,the United States ,20191219,True,great product fast ship,0,english
1564,Yadira,5,me gust,the United States ,20190530,True,muy bien,0,spanish
1565,Jose Ernesto Baez,5,five star,the United States ,20171211,True,excel consol price better thank soni,1,english
1566,Cheryl Cole,5,work great,the United States ,20180809,True,i happi everi expect i product my kid i realli enjoy good qualiti work great,0,english
1567,Colleen Butterfield,5,famili bond,the United States ,20200119,True,the famili love,0,english
1568,Bouthasone Rajasombat,5,great seller,the United States ,20190414,True,everyth came like brand new great seller,0,english
1569,Chris,5,five star,the United States ,20180518,True,cool,0,english
1570,Araceli Gallardo,5,good,the United States ,20190116,True,amaz,0,english
1571,torey,5,perfect,the United States ,20190507,True,exact i ask,0,english
1572,Dor,5,great,the United States ,20181031,True,great,0,english
1573,Henry,5,excelent,the United States ,20181025,True,excelent product conect jug,0,spanish
1574,Daniel,5,turn power save opt system dont heat use,the United States ,20190409,True,this product wonder problem work fine like game consol,0,english
1575,Martin Diez,5,product,the United States ,20190620,True,cumpl expect anda perfect,0,spanish
1576,sharon brown,5,ps4 game consol,the United States ,20191103,True,it except my daughter love,0,english
1577,shamar wharton,5,great product,the United States ,20200207,True,work perfect,0,english
1578,chrissy colson,5,everyth good,the United States ,20200104,True,perfect,0,english
1579,James ,5,paid item got item,the United States ,20191212,True,perform promis thank,0,english
1580,Jonathan Dye,5,love,the United States ,20190810,True,everyth i expect i love far,0,english
1581,Brett,5,great buy,the United States ,20181030,True,veri pleas purchas,0,english
1582,Wade Montgomery Lewis III,5,str8,the United States ,20190713,True,the,0,english
1583,Amazon Customer,5,have happi husband,the United States ,20171229,True,order christma it amaz reason i regret buy obsess play much,0,english
1584,textexp,5,five star,the United States ,20180704,True,love,0,english
1585,Snow ,3,stop work,the United States ,20190830,True,work well start issu,0,english
1586,Hernan Santa Maria,5,five star,the United States ,20180207,True,good,0,english
1587,Glenerd,5,this station play,the United States ,20190515,True,almost line new work perfect,0,english
1588,Fernando Ortiz,5,great product,the United States ,20190829,True,i love,0,english
1589,aisubara,5,fanci ps4,the United States ,20181216,True,the ps4 perfect condit i bought christma present fiancé i wait open,0,english
1590,SHAWN,5,i got brand new great condit,the United States ,20190831,True,got perfect condit everyth work,0,english
1591,Amazon Customer,5,fast everyth includ,the United States ,20181227,True,fast deliveri arriv expect easi set,0,english
1592,Jim S.,4,super gift idea,the United States ,20190116,True,great graphic this christma gift,0,english
1593,Casey,5,five star,the United States ,20180303,True,my favorit consol,0,english
1594,Ethan De Los Reyes,5,glad i got one anywher,the United States ,20200427,True,amaz,0,english
1595,Jeremy hicks,5,deliv fast work seller,the United States ,20200104,True,deliv fast work great,0,english
1596,Emma Jane,5,five star,the United States ,20180226,True,purchas daughter love,0,english
1597,Rogelio,5,good price,the United States ,20190810,True,no comment ps4 best,0,english
1598,Corey,5,five star,the United States ,20180125,True,final got ps4 plan purchas year long,0,english
1599,Jerry Kim,5,nice product good qualiti nice packag,the United States ,20171129,True,nice qualiti nice want year i final i get,1,english
1600,Ed P.,5,great consol,the United States ,20190212,True,slim design 12 yr old love,0,english
1601,Maria,5,my kid love,the United States ,20200212,True,video game movi,0,english
1602,Brittany M.,5,no messi cord easi set,the United States ,20190905,True,all good comment,0,english
1603,Juan Weffer,5,satisfech,the United States ,20200102,True,excelent acord,0,spanish
1604,Cheyenne,3,the consol work well control,the United States ,20180116,True,the consol work well control obvious sign heavi wear tear it would even charg connect consol,0,english
1605,Evan L. Hale,5,as advertis,the United States ,20190511,True,this exact product i look reason price no complaint,0,english
1606,Holly Daucher,5,box damag balloon packagingredi pop,the United States ,20171223,True,box damag balloon packagingredi pop i know playstat damag christma gift put togeth yet son open christma morn put togeth damag product insid final box it work great happi that i wanted,2,english
1607,Adam Millen,5,great product,the United States ,20200117,True,great product,0,english
1608,Lenin  Avila,4,four star,the United States ,20180509,True,the best ps4,0,english
1609,Jenna Chung,5,great starter system,the United States ,20200216,True,great starter system,0,english
1610,Lordflackosmith,5,thankyou,the United States ,20190724,True,everyth perfect exact i want price i want,0,english
1611,agent004skin,5,agent004skin,the United States ,20190902,True,add els i kill protest,0,english
1612,Michael Lutz,5,five star,the United States ,20180107,True,my son want he love,0,english
1613,Sb,5,five star,the United States ,20180123,True,possibl best game system i play,0,english
1614,Amazon Customer,5,the famili realli enjoy playstat 4,the United States ,20180729,True,it solid product the famili realli enjoy playstat 4,0,english
1615,Robby,5,get,the United States ,20200106,True,work perfect,0,english
1616,Wilber,5,not joke,the United States ,20190118,True,perfect condit everyth seem come display,0,english
1617,Joseph Malenchek,4,good condit work great,the United States ,20200314,True,work great,0,english
1618,Shira adams,5,exact want,the United States ,20190220,True,perfect,0,english
1619,Josh,5,five star,the United States ,20171126,True,awesom,0,english
1620,Kim Ramsey,5,love,the United States ,20190122,True,love,0,english
1621,Zachary B.,5,good,the United States ,20191228,True,noth wrong work perfect,0,english
1622,Allen Harvin,5,good buy,the United States ,20180117,True,good consol better old one respons,0,english
1623,grazina,5,playstat,the United States ,20200209,True,my grandson love,0,english
1624,Gloria Palacios,5,fast ship,the United States ,20190716,True,i like ship great work i would recommend,0,english
1625,Azariah Johnson,4,live playstat,the United States ,20190925,True,love playstat point blank period,0,english
1626,Andrés Araujo,5,excelent,the United States ,20191029,True,excelent product tal descripcion,0,spanish
1627,Danielle,5,it work wonder,the United States ,20200121,True,everyth prefect,0,english
1628,José R.,5,el mejor regal hech,the United States ,20190426,True,excelent consol mejor tod,0,spanish
1629,Jocelyn,5,8 year old love,the United States ,20190828,True,great my son love has storag issu,0,english
1630,Brian008,5,great product,the United States ,20191002,True,work great smooth problem,0,english
1631,Alejandro,5,good,the United States ,20200105,True,good product,0,english
1632,Andres,5,tod ok,the United States ,20181019,True,tod ok,0,spanish
1633,Jamarie,5,game,the United States ,20191013,True,i like came hous bit earli,0,english
1634,Amazon Customer,5,great job,the United States ,20190815,True,everyth turn great i realli happi,0,english
1635,Karsen Wisherd,5,great buy,the United States ,20180922,True,work great,0,english
1636,Amazon Customer,5,five star,the United States ,20180102,True,got playstat later great shape still wait item order tho,0,english
1637,Amazon Customer,5,it beauti game experi,the United States ,20190624,True,got gift love,0,english
1638,Robin B.,5,a great game system,the United States ,20190113,True,the system work great easi set high recommend product,0,english
1639,Jared Pottorf,4,control mess good,the United States ,20190405,True,l1 control sometim get stuck everyth work great,0,english
1640,Gabriel coroso,5,fiv stars,the United States ,20180921,True,lo maxim cambi,0,spanish
1641,Roman Hashemi,1,get ps4 broken consol,the United States ,20200225,True,broken good,0,english
1642,Daniel,5,great,the United States ,20200109,True,excel consol luv,0,english
1643,William Aponte Batista,5,exelent,the United States ,20181103,True,lo recom,0,spanish
1644,Khenyen weaver,5,five star,the United States ,20170812,True,it nice slim i fit tv nice,2,english
1645,D.J,5,good stuff,the United States ,20191207,True,receiv good condit,0,english
1646,khaled,5,good,the United States ,20181121,True,good,0,english
1647,Chris Boles,5,arriv time describ,the United States ,20191011,True,arriv perfect condit,0,english
1648,J.P,5,great,the United States ,20191006,True,product came expect,0,english
1649,Adonis Peñafiel,5,,the United States ,20190319,True,la mejor consol actual,0,spanish
1650,Amazon Customer,5,five star,the United States ,20180112,True,work beauti,0,english
1651,Jason,5,it great,the United States ,20200130,True,work perfect,0,english
1652,Amazon Customer,5,perfect,the United States ,20191204,True,at time perfect,0,english
1653,Richard John Luh,5,awesom,the United States ,20190402,True,better ever,0,english
1654,destiny,5,great product,the United States ,20190117,True,great product,0,english
1655,Jessica R.,5,great buy experi,the United States ,20190129,True,my daughter ps4 came time perfect condit she love,0,english
1656,carol,5,five star,the United States ,20180128,True,i love,0,english
1657,Juan Sebastian Carrillo,5,good product,the United States ,20191216,True,work great,0,english
1658,Makayla,5,definit recommend,the United States ,20190509,True,excel came describ,0,english
1659,Dodger200,5,good seller,the United States ,20190304,True,product said use look brand new thank,0,english
1660,apryawan,5,this saller honest,the United States ,20190408,True,good product issu consolei recommend seller,0,english
1661,clara cole,4,no need,the United States ,20191005,True,great game consol great graphic awesom,0,english
1662,jeliah,5,work great,the United States ,20180201,True,came exact describ work great,0,english
1663,christine,5,that play good,the United States ,20200113,True,it play perfect,0,english
1664,Mark C.,4,noth import,the United States ,20190406,True,noth good bad say,0,english
1665,Kathy Gill,5,my son happi,the United States ,20200119,True,amaz product,0,english
1666,Amazon Customer,5,12 love,the United States ,20190106,True,perfect,0,english
1667,Sean fey,5,the best product game,the United States ,20191228,True,work great love,0,english
1668,agim halili,5,great consol problem would recommend buy,the United States ,20171228,True,great consol problem would recommend buy 4k tv get pro want buy 1000 tv stick beauti,0,english
1669,Rodrigo100 ,5,entreg rap,the United States ,20190214,True,me encant lleg rap,0,spanish
1670,Jason,5,,the United States ,20200211,True,i like,0,english
1671,Michelle Marie Díaz Rivera,5,incred happi consol,the United States ,20180903,True,realli satisfi consol new condit would definit buy consol amazon futur,0,english
1672,Shawn,5,ranbo,the United States ,20200101,True,great,0,english
1673,CODEY GAULT,5,great consol,the United States ,20190312,True,perfect condit,0,english
1674,Dante morris,4,the playstat perfect,the United States ,20191125,True,the playstat work well,0,english
1675,mommafrog,5,fast servic,the United States ,20190402,True,fast servic,0,english
1676,Robert Godfrey,5,gift,the United States ,20190112,True,this item gift look great howev son would need review,0,english
1677,Damarys Crespo,5,excel item price,the United States ,20180129,True,came time excel item price,0,english
1678,AJ Jones,5,five star,the United States ,20180415,True,it deliv time man love,0,english
1679,Tommy OK,5,five star,the United States ,20180112,True,great stuff comfort size easi use do like pay play onlin though,0,english
1680,Michael Ebaugh,5,happi,the United States ,20181109,True,great system even better spiderman red dead,0,english
1681,jizhouyang,5,look good far,the United States ,20190707,True,look good far,0,english
1682,Christopher,5,if load game recommend extern drive purchas,the United States ,20200201,True,fantast,0,english
1683,jcc0887,5,arriv time describ,the United States ,20190404,True,ps4 new complaint everyth look way expect,0,english
1684,Amazon Customer,5,you get money worth,the United States ,20180203,True,definit worth get the consol mint condit work perfect,0,english
1685,stand,5,ok,the United States ,20190307,True,ok,0,english
1686,Esteban,5,excelent,the United States ,20180621,True,gust puntual calid product excelent tal indic descripcion,0,spanish
1687,David Bates,2,good bad,the United States ,20180714,True,it great gift 5 month ps4 stop work,0,english
1688,KYUJIKIM,5,good,the United States ,20190820,True,good,0,english
1689,Zee,5,five star,the United States ,20180301,True,my godson ps4 arriv time dec 16th christma eve he love no problem,0,english
1690,Pookie,5,great gift,the United States ,20180301,True,this gift son say love,0,english
1691,Toby Tubbs,5,but work great,the United States ,20180428,True,this item cheap ship fast thank amazon prime but work great,0,english
1692,Josh,4,four star,the United States ,20180602,True,it work,0,english
1693,Alexis Beckford,5,five star,the United States ,20180215,True,brought item fianc christma gift he play 2k18 speak,0,english
1694,Freddy g.,5,muy buen,the United States ,20190810,True,product buen,0,spanish
1695,Javiera Garrido,5,good product,the United States ,20190725,True,one best product amazon,0,english
1696,Jose Luis Sepulveda,5,best consol i eva had,the United States ,20180111,True,this ps4 best consol eva afta origin ps1 ps2 ps3 ps3 slim final decid give ps4 shot graphic better boot quick the main thing love noisi hot like ps3s winter neva need heater room becuz that hot got room ps3 summer hard play due issu even fan still hot room 1tb space also plus,0,english
1697,Juan Manuel Villavicencio bastidas,5,muy buen,the United States ,20190118,True,muy buen,0,spanish
1698,Tiara Beard,5,great,the United States ,20180817,True,great,0,english
1699,Wayne Durant,5,perfect,the United States ,20191109,True,game system came perfect,0,english
1700,antonella,5,10 punt,the United States ,20190930,True,sup recomend,0,spanish
1701,Wendell/Abeni Harewood,5,deliv time state,the United States ,20190108,True,just advertis,0,english
1702,Amazon Customer,5,so far good now wait releas,the United States ,20171220,True,so far good now wait releas new god war,0,english
1703,Collin Heaps,5,it awesom system i older version,the United States ,20180110,True,it awesom system i older version one one much quieter smaller,0,english
1704,tye,5,it work perfect,the United States ,20190109,True,i love,0,english
1705,Patricia Hazard,5,did order item,the United States ,20190330,True,i order i know,0,english
1706,Kristin Western,5,this great consol,the United States ,20190610,True,to connect friend great time,0,english
1707,Philroy Lecky ,5,best bet cash,the United States ,20190213,True,i problem first consol i love,0,english
1708,Le Tran,3,everyth good except x button control,the United States ,20180128,True,everyth good except x button control work i order new control 55,0,english
1709,Jalen,5,best consol ever,the United States ,20190703,True,best game way game,0,english
1710,Han Phay,5,great consol solid librari game,the United States ,20180112,True,great consol solid librari game i purchas discount definit worth price product arriv good condit,0,english
1711,isidro polanco,5,five star,the United States ,20171129,True,the best best price,0,english
1712,devon,5,awesom,the United States ,20200104,True,awesom,0,english
1713,Michelle W.,5,five star,the United States ,20180118,True,quick shipment good price,0,english
1714,Maddison Winstead,5,super fast ship,the United States ,20190424,True,brand new,0,english
1715,Jackie Greer,5,great buy,the United States ,20181129,True,,0,english
1716,K,5,it soni,the United States ,20170609,True,it great soni 1 tb memori it slimmer destini ps4 special edit slim like fit better spot,5,english
1717,Pamela Mays,5,good product,the United States ,20191218,True,play game,0,english
1718,Matias Rubio,5,everythin ok,the United States ,20191001,True,everythin ok,0,english
1719,Amazon Customer,5,5 star,the United States ,20190214,True,arriv said would exact i order work great,0,english
1720,Renny Canelon,5,i love,the United States ,20190910,True,excel product,0,english
1721,Philip R.,5,good present anyon,the United States ,20190608,True,my son love ps4s,0,english
1722,Herbert Rwabugahya,5,five star,the United States ,20180104,True,excel,0,english
1723,hector,5,perfect,the United States ,20181120,True,the best place play,0,english
1724,Ahmed Lakhal,5,five star,the United States ,20180502,True,my kid said best purchas year,0,english
1725,Lacey C,4,it nice slimmer consolel husband issu,the United States ,20171012,True,it nice slimmer consolel husband issu connect headphon miss port kind regular consol,4,english
1726,Jason Henry Winter,5,great condit work great ever sinc,the United States ,20180208,True,the ps4 arriv said would great condit work great ever sinc,0,english
1727,Douglas,5,five star,the United States ,20171107,True,love onli one flaw optic port,0,english
1728,Sonia Lomas,5,five star,the United States ,20180118,True,everyth like i expect,0,english
1729,Peter F.,5,hdmi cabl came occasion glitchi i unplug fine,the United States ,20180205,True,work well brand new consol i believ hdmi cabl came occasion glitchi i unplug fine,0,english
1730,Carlos M.,5,buen product,the United States ,20190717,True,buen product,0,spanish
1731,Akeem,5,terrif,the United States ,20190205,True,much quiet origin,0,english
1732,Pamela Smith ,2,last less year,the United States ,20181208,True,it broke less year use it blew smoke came pour,0,english
1733,Brian Davis,5,awesom,the United States ,20190813,True,i love perfect,0,english
1734,alex,5,ps4,the United States ,20190122,True,new,0,english
1735,Selena,5,great purchas,the United States ,20180919,True,it good,0,english
1736,TTLORD47,5,five star,the United States ,20180211,True,love husband enjoy and came earli,0,english
1737,Matthew,5,jet black control best 2nd gen,the United States ,20181022,True,one best thing ever,0,english
1738,Amazon Customer,5,if go use lot buy cool fan,the United States ,20190102,True,doe i need,0,english
1739,Angel Muro,5,boom,the United States ,20191209,True,boom,0,english
1740,Amazon Customer,5,five star,the United States ,20171219,True,great,0,english
1741,Michael ,5,ps4,the United States ,20190707,True,love came time issu,0,english
1742,Dee,5,great buy,the United States ,20181225,True,this product held well work except,0,english
1743,Rory Lutz,5,ps4 beat xbox,the United States ,20181204,True,i 10x better xbox system,0,english
1744,Jadyn Hall,5,great consol,the United States ,20180112,True,play game well good graphic good consol general,0,english
1745,MD,5,excel buy,the United States ,20191214,True,excel buy,0,english
1746,TheDragonborn,5,good condit price,the United States ,20190707,True,work fine price,0,english
1747,Amazon Customer,5,great consola,the United States ,20190206,True,great consola worth money,0,english
1748,CuteRealtor,4,price,the United States ,20190116,True,love,0,english
1749,Jerran Athelus,5,skpot,the United States ,20190805,True,ski,0,english
1750,Sara Monitor,5,500gb ps4 one i love,the United States ,20180413,True,i 500gb ps4 one i love,0,english
1751,paul,5,amazon good buy anyth,the United States ,20191025,True,good consol,0,english
1752,robert wray,4,four star,the United States ,20180113,True,my grandson love i move game,0,english
1753,Rahul kaim,3,heat alot minut,the United States ,20180917,True,heat alot minut issu,0,english
1754,Kim Morrow,5,great time,the United States ,20180709,True,got day suppos toand issu great,0,english
1755,Zach G. Barris,5,sometim power lost hous could corrupt game data left,the United States ,20190110,True,better xbox imo,0,english
1756,Amazon Customer,5,so far good,the United States ,20180110,True,bought son love i so far good,0,english
1757,Billy Dayton,5,five star,the United States ,20180528,True,great servic great product,0,english
1758,Abhiraj Gill,5,good,the United States ,20191123,True,good,0,english
1759,Andrew Kelsie Neil,5,packag great control connect headset,the United States ,20180110,True,work realli well packag great control connect headset weird reason,0,english
1760,Luis alfredo ortuno,5,i like,the United States ,20191116,True,good,0,english
1761,Amazon Customer,5,five star,the United States ,20180522,True,perfect condit work great noth wrong,0,english
1762,Carl S.,5,it made,the United States ,20180715,True,bought gift arriv safe they say everyth work great,0,english
1763,Malek Nader,5,fan loud,the United States ,20190404,True,not best,0,english
1764,Tyl0710a,5,pretti,the United States ,20190902,True,i high say,0,english
1765,Miguel Quezada,5,work fast,the United States ,20190625,True,i satisfi ps4 slim,0,english
1766,Jerry Jacobs,5,five star,the United States ,20180307,True,i like price good consol look good everyth good,0,english
1767,Amazon Customer,4,four star,the United States ,20180228,True,everyth ok,0,english
1768,Dananda,5,love,the United States ,20190412,True,i like son play fortnit watch youtub,0,english
1769,Amazon Customer,5,work great came earli,the United States ,20171229,True,order son christma work great came earli neat packag no complain,0,english
1770,Playmaker,5,easi instal,the United States ,20181210,True,reliabl quick instal fun game,0,english
1771,markese,5,five star,the United States ,20171125,True,love,2,english
1772,Annie,1,when soni warranti run i squar trade just know i wait long,the United States ,20180328,True,doe work right box broken could return our famili took rare vacat visit famili christma time gothom children open gift playstat warranti return luckili i also bought protect planfrom squar trade i recommend everyon offer electron the warranti still effect playstationthrough soni compani we alreadi sent came back they continu work hope figur problem system cost lot money along i bought game contriol suppli it disappoint children biggest want christma gift use could ever use connect tv that near april still wait i understand brand new never use playstat could replac anoth one quick know i buy hdmi cord see cord problem and could check connect problem begin,11,english
1773,Adrian,5,i like,the United States ,20190103,True,everyth work happi i,0,english
1774,angel_rod814,5,cheap,the United States ,20190731,True,it good price,0,english
1775,Amazon Customer,5,perfect,the United States ,20190125,True,i like,0,english
1776,Yigit,5,work good,the United States ,20190527,True,love,0,english
1777,Karrie H.,4,item order right first time,the United States ,20190413,True,item right first time,0,english
1778,Vincent Sanchez,5,so much fun,the United States ,20181010,True,just describ,0,english
1779,Jacob T. Miller,5,soni,the United States ,20190527,True,it ps4,0,english
1780,Devesh Arora,5,amaz game experi,the United States ,20180110,True,amaz product got good price black friday sale amazon prompt deliveri great experi,0,english
1781,Lia,5,work perfect,the United States ,20180312,True,bought it as a gift for my boyfriend and he love it work perfect,0,english
1782,milah1432,5,perfect gift,the United States ,20181226,True,my son love thank,0,english
1783,Rubbin,5,buy worth money,the United States ,20190302,True,it fantast i play till i play,0,english
1784,Diego,5,excelent product,the United States ,20181122,True,tod sali miy bien,0,spanish
1785,Amazon Customer,5,great,the United States ,20190925,True,love,0,english
1786,Valeria Almiron,5,buen product,the United States ,20181211,True,lleg tiemp estipul buen product,0,spanish
1787,Lucila,5,as expect,the United States ,20190601,True,the kid love,0,english
1788,Carlos Efren López,5,recommend,the United States ,20180819,True,work great,0,english
1789,EGE UCER,5,work great,the United States ,20190617,True,everyth work expect,0,english
1790,corneliu dabija,5,five star,the United States ,20180111,True,i like everyth ps4,0,english
1791,Cheryl L. Kopcienski,5,excel,the United States ,20190308,True,love,0,english
1792,Amazon Customer,5,it came problem,the United States ,20190216,True,good product,0,english
1793,Kindle Customer,5,fast deliveri,the United States ,20180131,True,got expect date everyth box intact husband love,0,english
1794,Zachary,3,wifi issu,the United States ,20171225,True,good product spotti connect devic hous issu,0,english
1795,Amazon Customer,5,five star,the United States ,20180226,True,i love playstat 4 it easi get setup love everyth,0,english
1796,Edgardo Colón,5,five star,the United States ,20180527,True,love playstat,0,english
1797,Michel L.,5,best consol market,the United States ,20180111,True,best consol market better microsoft call halo better switch 30fps doom better 3000 pc,0,english
1798,Amazon Customer,5,worth buy,the United States ,20180921,True,consol came origin box ship packag meat system work fine,0,english
1799,jane,4,it work,the United States ,20190424,True,it work,0,english
1800,JihadRasheed,5,perfect,the United States ,20190904,True,perfect,0,english
1801,Andrei R.,5,great consol,the United States ,20190316,True,work expect,0,english
1802,Amazon Customer,5,amaz,the United States ,20181226,True,great,0,english
1803,Deeante Hyman,5,so far good,the United States ,20190205,True,been work good sinc i bought,0,english
1804,deanab,5,five star,the United States ,20171222,True,my son love,0,english
1805,Amazon Customer,5,hair rais awesom,the United States ,20190108,True,fun,0,english
