name,score,title,place,date,verified purch,text,upvotes,language
MrEWhite,5,It's a great upgrade over the One X.,the United States ,20201111,True,"  Compared to the One X, this is a great upgrade. Some games that had slow downs (such as COD MW) are completely smooth on here. I also really like the controller, because, even compared to the Elite Series 2, the thumbsticks are better. I also like the expansion port over what the PS5 has, which is a much simpler card solution when compared to the M.2 SSD slot on the PS5 (which isn't even active at launch).",0,english
Brad Mills,5,Incredible graphics and speed.,the United States ,20201114,True,  This thing is fast. Definitely a generational leap in terms of speed and jumping around the UI. Games look incredible. The build quality is fantastic. It's all around an incredible package for the price. Highly recommend this to anyone.,1,english
cera maxie,5,Great purchase,the United States ,20201117,True,"  Amazon was the only place I had a chance Getting the Xbox. Once it was ordered, I was excited to get the Xbox on time and works great!",0,english
Kmak,5,A gamer's paradise.,the United States ,20210124,True,  A must buy for xbox fans and gamers alike. I am shocked as to how stunning beautiful the older games look as well.,0,english
Sage,4,"Such an Amazing Console, but....",the United States ,20201110,True,"  First off I just want to say that I love everything about this console. The controller, the load times, the graphics, the UI, everything. My main issue is that, Microsoft offers a lot of games in Games with Gold and Game Pass and the issue im having is that I dont have enough storage for the games that I want. I wish there were 2T versions, but I will deal with it until I can scrap together another $100 for a 4T Seagate.",0,english
Tomeeka barnett,5,Got on time,the United States ,20201110,True,  Got mine on time and cant wait to play on this thing for 5 plus years,2,english
Juan C. Ortiz Ares,5,Great Machine Not a Lot of Games,the United States ,20201116,True,  I love the possibilities on what can be done. Too bad there isn't a lot of new generation games for launch.,0,english
Devon,1,Terrible Start and Service,the United States ,20201206,True,"  I got it Super late when I preordered it Since September and when I got it The Xbox Series X has a WiFi Problem Lagging in Multiplayer games, Basically Making it unplayable Didn’t have this problem when using Xbox One. I guess I got it too Early.",1,english
Jake,5,It has games,the United States ,20201125,True,"  I'm am more than pleased with the new Xbox. Many are saying that the system does not have any games, but I believe it has to many to choose from. I was lucky to get one early but I hope all that truly wants one will get one before the year is out. You will not be disappointed!",0,english
Vik,2,Save your Money!,the United States ,20201216,True,  This product isn’t that great. The hype is too much for this. It’s the same as basically all of the other ones Microsoft has made. Save your money!,1,english
Michelle M,5,Fast shipping! Great Seller!!,the United States ,20201217,True,  I was extremely happy to fulfill my husband's Christmas present wish a little early this year! The seller immediately answered a question I had and shipped it to me before the date I was estimated. My husband has played it every single day since he has gotten it!! Thank you so much for making it quick and easy on me this year!!,0,english
Slowwpo,5,Met expectations,the United States ,20201210,True,  This item was awesome.,1,english
XDIEGenral - Elico,5,UNLIMITED POWER!!!,the United States ,20210124,True,  Really loving my Series X so far. I'll never regret staying up passed my sleep schedule to pre-order this bad boi. Absolutely love it and I'm proud to be an Xbox Fanboy,0,english
frankcoppolino,5,I love playstation but this xbox series x works great,the United States ,20201127,True,  It runs perfectly and you can barely hear the fan. So far no problem will update if I find one,0,english
KJ,5,Amazing!!!,the United States ,20201112,True,  Amazing every game is way faster and everything is super fast. Quick resume is awesome! Make sure you have a TV with 120hz though you get 120FPS!,0,english
Brian B,5,Series X Pre-order works awesome,the United States ,20201111,True,  I was lucky enough to get a pre-order for the series X. Everything was beautifully packaged and it hooked up/worked with no issue out of the box.,0,english
Enrique Solis,5,Sorprende cuan silenciosa y rápida es,the United States ,20201124,True,"  La nueva XBOX Series X es una consola de ultima generación con prestaciones en general muy buenas, la consola va fluida, no se calienta y es una gran compra, valió la pena la espera, contento con la compra",0,spanish
Arriel G.,5,It’s finally here!!!,the United States ,20201110,True,  Works like a charm. Everything is so beautiful. Nothing like playing GTA 5 online with no frame rate drop and not waiting for parts of the map to load in. 100% worth especially when I’m coming from the day one Xbox One.,1,english
bw,5,"Fast, quiet, fun! XBOX X is a powerhouse!",the United States ,20201121,True,"  The XBOX Series X is amazingly fast and super quiet!! I’ve had every version of XBOX and it goes without saying, this is the best system they’ve ever made!",1,english
Eddie Kim,4,"very powerful console, but lacks games for now",the United States ,20201123,True,"  love playing my old games on it, they all seem to perform much better.  I do wish there were more launch games",1,english
STEVEN,5,Awesome load times,the United States ,20201204,True,  Totally awesome. Fastest load times alone are worth the upgrade from an xbox one x.,0,english
Iamad Hamad,3,"Very fast, doesn't feel next gen",the United States ,20201224,True,"  The console is good, but it doesn't feel like a next gen console. The only difference is that I can notice that I am loading into games faster. Unfortunately, some games will freeze forcing me to exit out or restart the console, this could be a game issue and not a console issue. Overall, the system is good, but there is no need to rush until better optimized games are ready.",0,english
Richard Nanji,5,Great gift & video game system for teens.,the United States ,20210105,True,  My neice loves her Xbox. This is her first video game system in America. I was able to preorder the system for her and give it as a gift on Christmas. This was the ultimate blessing from Amazon for that opportunity. She is now using the systems to even speak with her mother overseas. She said the system runs great.,0,english
Andrew James Medanich,5,A literal game changer,the United States ,20201113,True,  Absolutely an amazing console that makes every single last gen game run at its fullest potential without any optimization. Everything takes less time and with the Xbox App you dont even have to be home to set up or install all of your games.,0,english
ERIC,5,Amazing Console,the United States ,20201114,True,  Amazing console. Games looks incredible. Load times are insanely fast.,0,english
Brandon Dominguez,5,Best Console Ever,the United States ,20201111,True,"  The Xbox Series X is amazing. Everything is very fast, games load faster, every game is at least 60 FPS, and some games such as Grand Theft Auto 5 are 4K. Games also download much faster, I currently download at 380 Mbps when it used to be 120 Mbps on my Xbox One X. Before I couldn’t play Modern Warfare, now I play with no lag, at a smooth consistent frame rate.",0,english
Connick Miller,5,Love xbox!,the United States ,20201204,True,"  This was so rediculously hard to get, but now that I finally have it. I love it. Quick resume is amazing and so is how fast games load!",0,english
slam sauce,5,Nice responsive system,the United States ,20201114,True,  Amazing so far. Don’t get much time to play but when I do it’s wikkid,0,english
Ryan Michaud,5,Xbox series x,the United States ,20201113,True,  So far so good can’t complain everything seems to be working fine now the long process of redownloading all my games hahah this should be fun,0,english
Matt,5,Simply amazing,the United States ,20201112,True,  Came same day as the release when I pre-ordered 2 months ago,0,english
JBH,5,Worth 500 dollars.,the United States ,20201110,True,"  This runs amazing, it runs games amazingly, the setup was a breeze, all my old accessories from my Xbox One work on it, I love this console.",1,english
Aleenat,2,Not much to do,the United States ,20201228,True,  The menu on this new Xbox is atrocious and annoying to navigate. Take me back to when the Xbox 360 menu was out before it also got ruined. The controller is the same as always and there’s not many exclusive games out there. I would recommend waiting to buy this or get a ps5,0,english
Melinda Smith,5,Works great!!!!,the United States ,20201210,True,  Came on time and worked great!,1,english
Donavan,5,Amazon and Microsoft efforts in trying to fulfill everyone's orders,the United States ,20201113,True,  Got my delivery Tuesday afternoon love the console...much respect to Amazon for doing all they could to make sure gamers receive there consoles so they can game..much respect to Microsoft for not dropping the ball on this generation of Xboxes,0,english
Shishka,5,Xbox VS PS5,the United States ,20201114,True,  Numbers don't lie better system then PS5 hands down. I know demand higher for PS5 because of todays youth are on the bandwagon. But for the money its a better system. No exclusives but they will have plenty coming i don't care about being spider man there's a reason no exclusives because they are gonna get it right not rush it out.,0,english
Amazon Customer,5,Auto HDR is great!,the United States ,20201115,True,  Games look and run better than ever before.,1,english
Devan Lee Giraud,5,Next Gen,the United States ,20201206,True,  Loving the Series X so far. Games look and feel amazing. Load times are fast. Can't wait to play a game that was built for it and takes advantage of the power behind it.,1,english
Dukes,5,Worth every penny,the United States ,20201114,True,  Delivered on release day and this console is better than I thought it would be. I'm blown away by the load times and graphics as well as refresh rate.,1,english
Gavin,5,New Gen!,the United States ,20201120,True,  Very happy to get this so early! Great system,0,english
Amazon Customer,5,Review,the United States ,20210102,True,  Great product but was over priced. Got it before Christmas as promised.,0,english
Daniel ,5,performance and style,the United States ,20201214,True,  Next gen gaming with the perfect style for my home decor. Loved the xbox one x and now I've upgraded to the series X.  There is a huge difference in performance but worth the wait and price. The new controller feels better in hand also. It's a great gaming purchase if you can get your hands on one.,0,english
Ira Lichtenstein,5,Must have for Xbox 360 owners and Xbox One owners,the United States ,20201119,True,  The worst part of playing video games is waiting for things to load.  Xbox X (not to be confused with Xbox One X) is pretty much perfect.  It loads super quickly.  Although I realized yesterday that it doesn't do 3d movies.  Glad I still have a working PS3.,0,english
Brent Harry,5,Series X,the United States ,20201124,True,  Worth every penny. Xbox manages to keep me in their circle for another generation and I’m looking forward to see more things the series X has to offer!,1,english
Amazon Customer,5,Series x is the future!,the United States ,20201111,True,"  A very good console. Immediately saw faster FPS and snappy interface. With gamepass, this console will make great strides in the future!",1,english
Linh N.,5,"Great system, bad shipping and handling",the United States ,20201117,True,  Who is the dingbat I owe my thanks for packaging this Xbox?The Xbox is great and fits into my media center. I love that it is very backwards compatible so my existing library moves with me. It doesn’t feel like I’ve lost my investment for the past few years.,0,english
Roger,5,Fast shipment,the United States ,20201119,True,  Came really fast? Everything perfect,0,english
Amazon Customer,5,Worth the wait,the United States ,20210105,True,"  Still no issues, still functioning great.",0,english
Cesar B,5,Powerful,the United States ,20201115,True,"  Very quick, great graphics, performance, and a major upgrade from my Xbox one S. Glad I was able to get my hands on it on release date as well!",1,english
Jacob,5,Great console.,the United States ,20201116,True,  Great console.,0,english
raymond johnson,5,Game pass is a game changer,the United States ,20201122,True,  Game pass is a amazing pair with any xbox console or pc and this console is a monster,0,english
vefe75,5,Great buy,the United States ,20201128,True,  Everything!,0,english
Anonymous,5,Best Xbox made,the United States ,20201111,True,  This is probably one of the best Xboxs made. I’ve had every generation and this is 100 times faster than the Xbox One X. Worth the money.,1,english
vasek povala,5,Xbox series x,the United States ,20201122,True,  Early and  no problems,0,english
Matthew Franks,5,Truly next gen!!!,the United States ,20201130,True,"  Truly a next generation experience. From the way the console loads games to the  graphics, this machine is an absolute monster in the best possible way. Haven't had any problems at all and simply cannot get enough of this console. 10/10 would recommend.",0,english
Jorge,5,NEXT GEN IS HERE,the United States ,20201205,True,  LOOOOOVE IT. I cant wait to see developers take advantage and use its full power. Amazon was great with the delivery/availability here,0,english
Austin B,5,Amazing upgrade,the United States ,20201111,True,  Great product for a great price. The SSD is extremely fast and graphics look amazing!,1,english
Mando,5,AWESOME!,the United States ,20201217,True,"  The Xbox Series X is superfast, quiet, and I have had no problems at all with it. I highly recommend.",0,english
Sam M,5,"All things considered, the system is a bargain",the United States ,20201118,True,"  Powerful, super fast load times, super fast startups, fast app switching, and the system is very quiet. Can’t get much better than that.",0,english
Dave,5,I got one and you didn’t!,the United States ,20201118,True,"  Love this machine, worth the hassle of getting it on preorder day!!",0,english
J. Cornish,5,Massive improvment.,the United States ,20201118,True,  The Series X is a massive improvement compared to Microsoft's last Gen TV box. AKA the Xbox One.,0,english
Robert T.,5,9th gen. Is here.,the United States ,20201120,True,"  Love the accessory backwards compatibility,  performance upgrades for catalog titles, inaudible cooling solution, and advanced hardware/software features which will require time for developers to fully exploit.",0,english
Michael,5,Best Xbox console,the United States ,20201112,True,  Really amazing console. It’s so quite and smooth. The load times are lighting fast and even older games like Gears of War ultimate edition look incredible.,0,english
Mark B,5,Perfect 5 out of 7,the United States ,20201111,True,"  Very xbox, much video games. Perfect 5 out of 7. It has the gb’s AND the fps’s! Wow it’s so delicious!",0,english
RTM,5,Beastly,the United States ,20201111,True,  Things a beast,1,english
Andrea Berkowitz,5,Came Just in time for the holidays,the United States ,20201213,True,  Amazon delivered to my door in just a FEW days. I bought at retail price and it was easy checkout. I wish everyone who is trying to get one this holiday season the best of luck!,0,english
franky j caba,5,PERFECT.,the United States ,20201215,True,  It is even better looking in person. The design is so sleek and fits right into my living room set up without looking out of place.,0,english
Amazon Customer,5,The best!,the United States ,20201117,True,  LOVE LOVE LOVE!!!,0,english
Ken Masters,5,Xbox,the United States ,20201116,True,  Good as advertised..,0,english
Amazon Customer,5,Love it,the United States ,20201111,True,  Beautiful gameplay with really fast loading recommend buying,1,english
Joel Guzmán C,5,Works perfect,the United States ,20201210,True,"  The console is very fast, 0 problems with software or hardware, noiseless.",1,english
Andrea L,5,Great Console!,the United States ,20201215,True,"  The console is great! This generation console feels just like a gaming computer, it's worth buying so hopefully they start getting more in stock.",0,english
andrew1814,5,love it,the United States ,20210102,True,  Large console but extremely fast and you can tell the difference from the one.,1,english
Ryan,5,My Xbox arrived on time and I love it.,the United States ,20201112,True,"  The Xbox series X is every bit as good as Xbox said it’d be. The real cherry on top isn’t actually the console, it’s the game pass service with EA play.",0,english
Demetrius,5,What More Can You Ask For!,the United States ,20201110,True,  Upgraded from the OG xbox one and man I am not dissapointed.,1,english
Amazon Customer,5,Next gen perfect!,the United States ,20201123,True,  Had zero trouble out of this thing. Enjoying all the time I’ve put on it so far. Quick resume will change your life. Get the ultimate game pass if you get this,1,english
Matthew,5,Fantastic console,the United States ,20201116,True,"  Console is fantastic! Setup and data transfer was easy. Gameplay is smooth and the 4k 60fps is beautiful! Would recommend getting it, as it is a significant upgrade over last gen consoles.",0,english
Amazon Customer,5,FINALLY!,the United States ,20201111,True,  Got my Xbox series X It’s awesome!,1,english
Joseph Grzyb,5,Hard to get haha,the United States ,20201212,True,  Xbox is great but boy has it been a struggle to get. Good luck all,0,english
Nicholas Davila,5,Must Buy,the United States ,20201112,True,  It works great and it’s easy to set up and in a few minutes you’re playing games.,1,english
Ryan,5,Excellent system.,the United States ,20201217,True,  Love it. Got no complaints.,0,english
Konrad Patrzalek,4,Runs games like a beast cept some,the United States ,20210117,True,"  I liked how it works with all my old games, except for overwatch which seems to be running at a lower resolution than actual 4k weird..",0,english
Dusty,5,Recommend,the United States ,20201227,True,  Love this new console although the top can be a little bit hot. But that is almost with every console. Graphics are good and this is a very sleek look to it. Remotes are very sturdy and sleek as well,0,english
Nic,5,Glad I Got Through!,the United States ,20201223,True,  These have been some of the hardest items to get for the holiday 2020 season. Was vey surprised I got through but I did and the whole family will be happy! Happy gaming!,0,english
Josue,5,Shout out amazon,the United States ,20201110,True,  Your browser does not support HTML5 video.   Shout out Jeff bezos,1,english
Nicole Wright,5,"Not a must buy, but worth the money!!!",the United States ,20201201,True,  Absolutely amazing product thank you Microsoft!!,0,english
Justin Jacobs,3,Still Glitchy,the United States ,20210110,True,"  This is a great product, but needs to get the kinks out of the system. I have been an xbox person since the original box.",0,english
Sarah M.,5,Awesome!,the United States ,20201115,True,"  Arrived day of release! Awesome! So exciting, love it!",0,english
Dikembe Blackwell,5,New power,the United States ,20201127,True,  Perfect glad it came so fast,0,english
Sean,5,Power your dreams!,the United States ,20201119,True,"  Next-Gen is officially here and it’s sleek, quiet and super fast loading screens just zoom by now! Bathroom breaks will be missed...",0,english
Hugh,5,Xbox at its best.,the United States ,20201117,True,"  An absolute must have for any Xbox fan, the set up is super easy.  If you own an LG cx series tv you are gonna be blown away.  Be sure to use a Ultra High speed HDMI cable!",0,english
Trevon Nelson,5,Really is the world’s most powerful console,the United States ,20201111,True,  Love it loads everything fast,1,english
Oscar Ramirez,4,Good controller is letdown.,the United States ,20201115,True,  Ps5 has an amazing controller. Why xbox why?,0,english
Héctor M.López,5,A+,the United States ,20201126,True,  Best Xbox everrrrrrrrrrrr,0,english
David,4,Decent so far,the United States ,20201111,True,"  Just got it today, games look good and cables seem fine. My box was all scuffed up which was very disappointing for how expensive it is. So far it was worth it overall",0,english
kindlefirelover,4,Power cord not fitting!,the United States ,20201113,True,"  To my surprise the power cord wouldn’t fit in the console all the way, coming out of the console when playing.",0,english
Hezekiah Taylor,5,Freaking Awesome!,the United States ,20201113,True,"  Great product. I have both the Xbox Series X and the PS5. Great quality, beautiful, and powerful. I'm ready for the games.",0,english
Klubby,5,Amazing! If you can get one.,the United States ,20201119,True,  I can’t believe I got one. It’s amazing to have games in true 4K and tv in game mode. No lag whatsoever.,0,english
tequila,5,"price I paid was way high, but everything was sold out on first day of release",the United States ,20201218,True,"  My nephew says the X series is the best. No lagging, good graphic quality, and processing speed is much faster than the older version that he had",0,english
Justin Kraling,5,Well worth the money,the United States ,20201111,True,  Very happy with the Series X.,1,english
Bigfoot ,5,True Next Gen,the United States ,20201201,True,  It’s a amazing system no problems or technical issues. Pure power and speed makes it worth the upgrade if you have a tv or monitor to take advantage of it.,0,english
Andres Orueta,5,killer system,the United States ,20210123,True,  don't sleep its a great system,0,english
B. brown,5,Best system ever,the United States ,20201210,True,  This is Xbox!,1,english
Dennys G.,5,Profitssss!!!,the United States ,20201118,True,  I was able to snag on release day and will it’s amazing so far,0,english
Max,4,"Great picture and power, but has connectivity issues.",the United States ,20210113,True,"  Really good processing power and picture. It has some connectivity issues/bugs which can be easily fixed by cold-restarting the console, but other than that it is great.",0,english
Lesley Chapa,5,Beautiful,the United States ,20201113,True,"  Beautiful and sleek look, great display on the TV",0,english
Conor Roberson,5,Best console on the market,the United States ,20201112,True,  This is the best Xbox ever produced by Microsoft. Still astonished such a small machine can perform so well.,0,english
Xander,5,Quiet af,the United States ,20201207,True,  The xsx is very powerful yet super quiet - cannot hear any fan noise!,0,english
Kevin Caballero,5,Awesome,the United States ,20201229,True,  Great system lots of fun,0,english
Anthony Morris,5,LOVE IT,the United States ,20201204,True,"  So worth the wait, amazing with Game Pass, works as it should with no “bricking” or other concerns so far.",0,english
Tiance,4,Buy it,the United States ,20210111,True,  I love Xbox. Perfect gift for my friends!!!It’s hard to buy it. Took me 2 months finally got it xd,0,english
James J Topping,5,Perfection,the United States ,20201119,True,"  Received on launch day, performs amazing.  4k 120hz hdr vrr on call of duty. waiting for more titles.",0,english
Anthony L.,5,Best next gen console,the United States ,20210107,True,  Best next gen console on the market.Most powerful and whisper quiet.Low failure rate unlike the ps5.,0,english
joseph,5,Best console,the United States ,20201111,True,  Best console,1,english
YEEZY,5,Black diamond.,the United States ,20210130,True,  Bought it because of the nice black box only.,0,english
Ryan,5,This thing is nuts,the United States ,20201113,True,  The series X is crazy fast I play a lot of Sea of Thieves and haven't noticed any load times or when fast travelling back to the ship its all instant.,0,english
Mauricio Chivara,5,Amazing console,the United States ,20201118,True,"  Amazing product. Very satisfied with the new generation xbox, coming from a lifelong gamer and loyal Xbox customer.",0,english
Paul,5,Best Xbox Yet,the United States ,20201114,True,  Great upgrade from my old xbox. Runs extreamly quiet. Load times on games in incredibly fast.,0,english
Art Huerta,5,My son loves it!,the United States ,20201218,True,  Glad I caught a restock and was able to give my son this console.,0,english
Jared R Mack,5,"Delivered release day, no complaints",the United States ,20201116,True,  Pre-ordered within 5 minutes of going live.  Product was delivered on release day and no issues so far.,0,english
Bandana,5,Smooth & Fast,the United States ,20210106,True,"  Great system! Smooth, fast and reliable. Love it!",0,english
Jimbo,5,: ),the United States ,20210117,True,  It’s a major upgrade from my 1st edition Xbox One! I do wish they had released more next generation games with it.,0,english
Mike,5,A+++,the United States ,20201111,True,  Great Job handling it,0,english
Spencer McAvoy,5,Series x review,the United States ,20201216,True,  Really happy I lucked out. It's a  shame you didn't stop bots from buying most your stock but I got the golden ticket.,0,english
Amazon Customer,5,Best console ever,the United States ,20201201,True,"  Most powerful console, and best load times. Amazing graphics",0,english
Amazon Customer,5,Best gaming console ever!,the United States ,20201111,True,"  Console is so quiet, and the quick resume feature is awesome and of course the visuals are amazing.",0,english
Carlos,5,MOST POWERFUL CONSOLE,the United States ,20201114,True,  Amazing console fast loading time and look beautiful omg,0,english
Austin,5,Fast and powerful,the United States ,20201112,True,  I'm very impressed with my Series X.,0,english
Help me.,5,Looks awesome.,the United States ,20210115,True,"  Crazy fast load times, and makes noticeable graphics improvements on just about any game.",0,english
Kimberly ,5,Great buy!,the United States ,20210107,True,  came in perfect condition and came earlier than expected so it was a great surprise for my husband!,0,english
Enderp ,5,Great product,the United States ,20201219,True,  It’s a good price it runs games better than a 800$ pc and it’s only 500$ definitely worth the price,0,english
Jared,5,Its Great,the United States ,20201226,True,  It has some bugs at launch but its amazing.,0,english
Farrid McGhee,5,Great new console,the United States ,20201119,True,"  Great console, don’t let trolls turn you away. Gamepass + Xbox = winning combination",0,english
Miguel,4,Awesome!,the United States ,20210108,True,  Great product!,0,english
Austin gardner,4,Excellent next gen console.,the United States ,20210108,True,"  great graphics, fun games, and quick updates. no complaints so far",0,english
Joseph Ledford,5,X Gonna Give It To Ya,the United States ,20201115,True,  I love this very good product so far nothing wrong and cant complain very awesome console,0,english
Alex,5,Best console yet,the United States ,20201113,True,  Finally it’s here. It is what was promised.,0,english
Anthony Wu,5,Love it!,the United States ,20201216,True,  Next Gen consoles are amazing. You'll love it too once you can get your hands on one,0,english
TRANZ,5,5 stars,the United States ,20201226,True,  Nothin bad to say fantastic console 5 stars all day (better than PS5),0,english
Jack,5,Great system!,the United States ,20210117,True,  Works perfectly!,0,english
John Conti,5,Amazing.,the United States ,20201115,True,"  Awesome Product, Glad to have gotten it as a preorder from Amazon!",0,english
Keeyan,5,The Beast.,the United States ,20201201,True,  I love this thing. That is all. Absolute beast and an absolute joy to play with!,0,english
Hailee Nicole Austin,5,Xbox,the United States ,20201230,True,  I love everything ,0,english
Jarred,5,Great machine,the United States ,20201130,True,  Has worked great. No overheating no issues.,0,english
Dylan nickerson,5,Amazing!,the United States ,20201111,True,"  Xbox started smoking after 30 minutes, but Destiny 2 looked clean!",0,english
Robert,5,Yes,the United States ,20201203,True,  It very good much wow,0,english
Tamisah Baskerville,5,Very good shipping,the United States ,20210108,True,"  Ordered Dec. 9th for my dad, delivered Dec. 16th, Excellent!",0,english
BT,5, Worth it,the United States ,20201111,True,  Awesome console. Great quality. Pretty heavy and very quiet.,0,english
Vince Lee,3,Great Product,the United States ,20210119,True,"  The product was great, smaller than I expected",0,english
Clifford,5,Xbox,the United States ,20210124,True,  It’s a great game,0,english
Diana,5,Perfect gift,the United States ,20201121,True,"  Great size, boyfriend loves it",0,english
Nilay M,5,Love the console,the United States ,20201122,True,  My friends love it! Thanks,0,english
Zachary Pridy ,5,"Reliable tracking, Everything was included, very small packaging too",the United States ,20201229,True,"  Really enjoyed this, was a must have for the holidays",0,english
Andrew Martinez,5,Neat,the United States ,20201111,True,  10/10 Would stress about my order going through again,0,english
Stacy D,5,Great Product,the United States ,20201113,True,  It’s great,0,english
Kelleen DeBoni,5,It’s better,the United States ,20201112,True,  So cool that it’s cool,0,english
alison mule,1,Fabulous all round.. product and Service!,the United States ,20210128,True,  Everything!  And Fast Delivery and great Service!,0,english
Corey,5,Statistifed!,the United States ,20201114,True,  Very fast an very reliable so far,0,english
Ahmad Jones,5,Amazing,the United States ,20201230,True,  It’s amazing. Better than the ps5 for sure.,0,english
Alexis Martinez,5,Quick,the United States ,20201111,True,  Hella fast!!!!!,0,english
Yingcong Wang,5,Nice console,the United States ,20210108,True,  Nice console,0,english
Ty Bordok,5,Great,the United States ,20201119,True,  Perfect doesn’t run too hot,0,english
Ced Harris,5,Happy!,the United States ,20201230,True,  Happy to have an Xbox!,0,english
Bryan Gonzalez,5,Xbox,the United States ,20201112,True,  Works well so far.,0,english
Amisadai Lopez,5,Sexy,the United States ,20201222,True,  It’s super sexy,0,english
Amazon Customer,5,Xbox better,the United States ,20201114,True,  Works better than PS5 no cap,0,english
Chase Sharp,5,Easy to get unlike its counterpart.,the United States ,20210121,True,  Sony is a terrible company.,0,english
Beau,5,Just what I expected,the United States ,20201204,True,  Works great,0,english
Amazon Customer,5,great product,the United States ,20201112,True,  next gen power is real.,0,english
Ryan,5,It’s pretty cool,the United States ,20201117,True,  love it,0,english
michael aguirre,5,Rich,the United States ,20201203,True,  Would buy another one,0,english
deandre wood,5,Love it,the United States ,20201229,True,  Love it,0,english
Krzysiek,5,Great,the United States ,20201124,True,  Great,0,english
Anon,5,Next Gen is here,the United States ,20201203,True,  Amazing product,0,english
Jeffery Epstein ,5,This is pretty Swick,the United States ,20201118,True,  Amazing. Straight up,0,english
TYLER CORNELIUS,5,Great,the United States ,20201112,True,  Great love it!,0,english
Andrew,5,Xbox series X,the United States ,20201117,True,  Very nice!!!,0,english
robert flores,5,good,the United States ,20210104,True,  like it,0,english
A Miller,5,Most powerful console,the United States ,20201115,True,  Oh Yes,0,english
John,5,nan,the United States ,20201113,True,  ,0,english
Marcus Morgan,5,Good,the United States ,20210101,True,  Good,0,english
wister vivas,1,Speculators,the United States ,20201115,False,  People should not buy to this kind of speculators. Those people are the reason why we can’t find consoles at a regular price.!,14,english
Francisco,1,Hope you never sell it,the United States ,20201115,False,"  Rip off , hope you never sell it",14,english
Justin E.,1,Scam,the United States ,20201115,False,  Please do not buy this. Whoever this is you should be ashamed of your self.,12,english
Insert name Here!,1,Scalpers ruined Xmas,the United States ,20210104,False,  My nephew Anthony who came to live with me in  2020 never had much let alone a modern game system. All year long talked about wanting the new Xbox. He saved up he collected cans from the neighbors all year and then when it was time to go buy one NOPE. All the bad men as he called them made it so a  13 yr old boy who worked his but off couldn't make his dream happen.For those who don't know we have some people who wrote software and they use it too buy up every console they can. Amazon and Walmart and game stop could put protections in place to stop mass buying but why they make their money and in the case of Amazon they make more when that item is bought then marked up.This kid is seriously devastated he at 13 cant understand why he saved all year and cant own a new game system.,4,english
Amazon Customer,5,Blows Away The PS5,the United States ,20210119,False,"  Why you may ask, well basically the only reason I've ever owned a Playstation, which I do like a lot is for it's amazing exclusives. No one can argue with it having the best! That being said the PS5 is nothing more than a glorified PS4 Pro, which i own and I'll keep until they don't support it anymore. Speaking of Pros here are the Pros and Cons of the Xbox Series, vs the PS5 and why it's much better imo.Pros.12 Teraflops as opposed to 10 tf in the PS5, many think this doesn't make a difference but for overall bandwith and graphical abilities it does make a difference.Game Pass is just a no brainer, along with my near 300 digital game collection I get over 100 that are free, with a small subscription which blows PS Now out of the water, because it's mostly all streaming (games) anyway.The graphical differences on PS4 exclusives using backwards compatibility on the PS5 is pathetic compared to the Xbox Series X. The XSX uses better texture filtering, 16x antiostropic filtering on ALL games, including enhancements from the Xbox One X (which is still a great console). So games look better, more colorful and the enhanced games just look out of this world. I tried many on the PS5 I had for a short time and could barely tell any differences. Also it uses Ps4 Pro code for all of it's games. In that case not raising the resolution at ALL on many titles. Which most had hoped for.You get 3 generations of backwards compatibility on the Series X, which I thought might not be that great and I would want new games, but it's a blast just to test them out to see how much better they look and play. Until Next gen only games arrive. Also speaking of which. The new Sony Exclusives (about 90%) will be on the PS4/Pro as well as Ps5. So what's the point?So overall the XSX just feels more premium, and looks a lot better. The PS5 is this hideous looking abomination that looks like some new building they just built in Dubai. It would be okay as a decorative piece like a vase or something. But I literally couldn't even stand to look at it sitting with my other consoles. It was immense. No I don't hate playstation but the Ps5 is by far the worst console I think they've ever made. And this could possibly be the best console Xbox/Microsoft ever make. And possibly the last, from what rumors say. So do yourself a favor, don't listen to the hype for PS5, and at this point don't bother. Wait a few years.Also with the XSX, just like the Xbox One, you can hook up ANY size external HDD to store games (an SSD external is needed to play the enhanced games) but that's no big deal Since the transfer from Ex to SSD is very very fast. With PS5 there are all sorts of issues with storage messing up, not working at all, rebuilding the database etc. Also I think the max is an 8tb hdd, also you can't use it for Media, MKV's, AVI's and such nearly as much as you can on the XSX. Which I also use for Netflix, Primes, Pluto TV, listening to MP3's and downloaded movie files etc.A couple things I don't like about the Series X, which are very few, is that the controller feels very cheap. The buttons smash in to easily, and it feels as if it could break after long periods of play. I really like the 360 controller (best ever made) and the original Xbox One controller. Which is compatible with the XSX, so if something goes wrong you can always use an old one. And sometimes it does have trouble syncing up right form the start, but that's easily rectified by hitting the button on the console.Lastly the console is whisper quiet, no issues to speak of. The PS5 I had, did seem a little quirky but not really bad, but I think more people have problems with it, and it does run much hotter. And I noticed the XSX SSD is slightly faster than the PS5's, which i found strange, but awesome at the same time. So I think this time MS may get back the crown they lost after the flop of the XB1. Which they deserve because the 360 was hands down the best console they ever had. Now it looks like the XSX is on it's way up. Maybe even the Series S will help, but imo get this, it's powerful, quiet, nice to look at and will definitely stand the test of time. Very future proof indeed. ENJOY!",1,english
