name,score,title,place,date,verified purch,text,upvotes,language
Karson Grimm,1,Most likely broken xbox it's a SCAM,the United States ,20210121,True,  Dont spend a dime on this I got the xboxt USED that's fine ok didn't care until I went to turn it on and it doesn't work only beeps for 30 seconds then turns off and doesn't even come up on my tv,0,english
taylor,5,Functional,the United States ,20181124,True,"  I bought this for a friend, he has enjoyed it very much.The xbox one dashboard could use some work but over all a very solid product.",0,english
Pen Name,4,Quick delivery,the United States ,20191217,True,  Product was exactly as described.,0,english
Tk Jackson,5,Has disk drive! Good to go,the United States ,20200302,True,  Smaller and works great!,0,english
Stephanie Payne,5,Great product,the United States ,20180829,True,  Great product!,0,english
Rachael,1,DOESNT EVEN TURN ON!!!!!!,the United States ,20190809,True,  This is a scam. This doesn’t work and can’t get it refunded. Spent a few days and hours on the phone to be put in a loop with no help in the end. Save your time and headache and don’t buy it.,0,english
Tony Jones II,5,Good fast delivery,the United States ,20190710,True,  Good,0,english
Jacob Christensen,5,Great for the price,the United States ,20181126,True,"  Great price for an xbox w this size memory. Everything works perfectly. I've been using it for 2 months now and have had no issues. Came with a scuff on the controller, but works great",0,english
GGLAND,5,Good deal,the United States ,20190817,True,"  Brand new, nothing wrong with it. Nice over all.",0,english
Robert B.,5,Amazon Rocks,the United States ,20200203,True,  I love it!!!! I play it every day after work,1,english
Danielle N Hubbard,1,junk,the United States ,20200306,True,  should have just went elsewhere this thing is junk used and doesn't work. spent all kinds of money onpasses accessories and games for what is now a giant paper weight,0,english
Amazon Customer,5,Xbox one,the United States ,20200423,True,  Arrived as promised. Works very well,0,english
Angel Sneed,5,Great for the price,the United States ,20190313,True,  Works great no problems with it,0,english
Jerry Taylor,5,Great price for the 1Tb Xbox One S,the United States ,20191230,True,"  Fast shipping, and very well packaged. Started right up out of the box and works great!",0,english
J. Randazzo,5,hello,the United States ,20190705,True,  It was great and not USED,0,english
Lcorral,5,It's an x box nuff said,the United States ,20191227,True,  All bruno!!,0,portuguese
Karmaah,5,Love it,the United States ,20181224,True,  Doesn’t include stand but great price and product.,0,english
Dj love,4,nice,the United States ,20191008,True,  great,0,english
Amazon Customer,1,Sold a nonworking console,the United States ,20190702,True,"  Upon arrival I setup the Xbox, and it turned on one time and quickly shut off. I could never get it restarted. I went to Walmart the next day to buy another Xbox and that one worked perfectly!",0,english
Katz,5,Great product,the United States ,20190802,True,  I was skeptical at first because of other reviews stating they received a used product but I have to say I’m happy with my Xbox came brand new with the warranty in tact.,0,english
Ashton mcdonald,5,Definitely worth it,the United States ,20191214,True,  Works great. Just as described.,0,english
kim bong guen,2,xbox,the United States ,20181105,True,"  It doesn't match with my tv (samsung 4k tv)display resolution.So, I returned xbox.please  pay back for me.",1,english
Mr. T.,5,"Great deal. It is brand new, seal not broken...",the United States ,20190601,True,  I was a little concerned after reading the reviews saying it was used or already opened. I got mine today and it was factory sealed and brand new... No issues at all.  Best deal around currently...,0,english
Jason li,1,Do not buy!,the United States ,20190602,True,"  This thing works, but some games crash, some games don’t even make sounds or anything, and it’s glitchy and laggy on low graphic games.",0,english
Gp,5,"Legit, new unit",the United States ,20190803,True,"  Product arrived as described, love it already.",0,english
Karley Kirsch,5,"Perfect, came as expected",the United States ,20190909,True,"  Great console, works fantastically!",1,english
Kindle Customer,5,nan,the United States ,20200303,True,  ,0,english
Kellee Holehouse,5,Great price for new xbox. Seller for mine was GAMEZLAND,the United States ,20190326,True,  Saw some reviews stating they got a used xbox. This seller sent a brand new xbox as stated in description. Came with new controller as well. Couldn't be happier with the new console,0,english
Aves Newt,5,Great Deal,the United States ,20210111,True,  Excellent product! We have been using our Xbox one for over two years now and have not had any problems,0,english
Alejandro gonzale,1,Games freezing,the United States ,20200802,True,"  The system is slow, the games freezing, I downloaded a game from store and that game freezing, i buoyed a game dics and freezing, is really bad is better buy a a Xbox new not  used",0,english
Shane Steven Struthers,5,Excellent deal thank you,the United States ,20200131,True,  Brand new in the  Box. My son is loving it and he plays it everyday for 3 months everything is working just fine.,0,english
RedHaring,5,Xbox One S,the United States ,20181009,True,  I really enjoy this xbox one s. Its faster and has more space which i need.,0,english
Riley,5,Great for the price I paid,the United States ,20190515,True,  Really easy set up and works good,0,english
Anthony,5,Five Stars,the United States ,20180317,True,  Just being able to enjoy a more modern console that I personally own,2,english
marty,5,Get it worth it done,the United States ,20190608,True,  Came as described disappointed that the box it came in was smashed but it was perfect,0,english
Katrina ,5,Must have,the United States ,20190331,True,  For the price it is awesome big gamer so perfect,0,english
shanikka,4,Get it great buy,the United States ,20191119,True,  It's working great I would have gave it 5  but it was resealed but still a great deal.,0,english
Carol Elert,5,Worked good,the United States ,20191013,True,  Good,0,english
jbhornbeck,1,BUYER BEWARE,the United States ,20190118,True,  Buyer BEWARE!!! This did not come with a controller or the power cords. Total rip off for this price,0,english
Fultron,5,Awesome,the United States ,20200112,True,  This thing is awesome!,0,english
Amazon Customer,1,DO NOT BUY,the United States ,20200814,True,  Stopped working after 2 months and trying to get it fixed or exchanged has been a nightmare and nearly impossible! DO NOT BUY,0,english
savanna ward,2,Not good,the United States ,20200527,True,  I ordered this and when I got it it had no controller in the box at all. It also had a cut in the front of the box and look a little banged up.  Not happy I didn’t get what I paid for,0,english
matthew crawford,5,As described,the United States ,20180822,True,  Product came as described and works nicely,0,english
Jo Garman,5,Great price! Would buy again.,the United States ,20190622,True,  Purchase this xBox to replace and old one that died. Great price and works like a charm.,0,english
Elizabeth Snelson,5,Very nice,the United States ,20190825,True,  Box was ripped when I recieved it but all other packing was perfect! Works perfectly no issues so far.,0,english
Revy M white,5,Amazing service good product,the United States ,20190726,True,  My loved one in Virginia loves it. Works amazing. And is very satisfied with the fast delivery. Good job Amazon. And amazing updated product Microsoft and Xbox GG!,0,english
jesse famada,5,i lost all my money,the United States ,20191110,True,  i dont want it anymore,1,english
taij rosen,1,RIP OFF xbox broke on 4 months waiting for refund help,the United States ,20190719,True,  Rip off please dont buy,1,english
Jeff,5,Works well and good deal,the United States ,20180818,True,  My 12 year old is very happy with this product. No problem whatsoever.,0,english
tomas del carmen,5,Good job Amazon keep it up,the United States ,20190502,True,  The Xbox one came the day they said it would which is good. The system worked great but the controller had some issues. Still the products are always first class for me 5 out of 5.,0,english
Chris Caruso,5,"Good seller, i recommend",the United States ,20190308,True,"  i could not be happier with my purchase. super quick shipping, and got exactly what i was expecting",0,english
Mamabeagle,5,Homework first,the United States ,20181117,True,  The equipment is working excellently. Keep the boy on task of life requirements is a big challenge.,0,english
David Wike,5,Works great,the United States ,20190629,True,  Brand new quick shipping what more can you ask for,0,english
Devan17,1,Software Broken!,the United States ,20190401,True,  My Xbox’s software is broken. I got it an it worked great at first but then my FPS started dropping while I was playing and it would bring me back to the home screen. Would not recommend,0,english
Silk33,5,No issues - appeared to be brand new,the United States ,20200410,True,  Clean in original packaging - new,0,english
Seandog43,5,Get it while it lasts! *****,the United States ,20190520,True,  Great fast service! Replaced my Xbox One for the 4K video and 1TB HD.,0,english
David L.,3,Not Brand New,the United States ,20190301,True,"  Xbox has been opened, extra tape to seal it up and the cables are re wrapped. Not cool",1,english
jaymixgirlla,1,This is good for all age kids,the United States ,20190513,True,  Good for kids all age :),0,english
Russianstein,5,nan,the United States ,20200905,True,  It’s  XBOX ONE,0,english
Theresa Pagano,5,Great seller,the United States ,20210115,True,  Great Christmas gift for my daughter.  Awesome seller,0,english
Eric,5,Works fine,the United States ,20200323,True,  Nothing wrong with my Xbox one so far.,0,english
Amazon Customer,5,Great service!,the United States ,20200101,True,  Perfect. Fast shipment and works great!,0,english
Emery,5,shipping,the United States ,20180723,True,"  came the day it was pose to come and packaging was good, had no problems, thanks",1,english
Brian Smith,5,Great delivery.,the United States ,20180915,True,"  Recieved the xbox in perfect condition with original packaging. Works great, looks great, very pleased.",0,english
Nancy Gecsek,5,Must buy!,the United States ,20190803,True,  Fast shipping I recommend buying this console I got it as expected!,0,english
Aidan Martinez ,5,Xbox one worth the price,the United States ,20190917,True,  It came with everything except batteries  I had spear ones so it wasn’t a problem and it came faster then expected!! Worth the money I paid!!,0,english
BHapp,5,Extremely Good Value,the United States ,20190723,True,"  Exactly as advertised, works great, great price.",0,english
Ashley,5,As advertised,the United States ,20190804,True,  I was skeptical based on previous reviews but I received a brand new Xbox. Works great and no issues.,0,english
Stefan Garcia,1,"Came opened and defective, come on Microsoft",the United States ,20200113,True,  Never disclaimed product would come already opened and my power cord plug in is loose keeping me from turning on the console,0,english
Amazon Customer,5,Satisfied Customer,the United States ,20191030,True,  Console arrived in a timely manner. So far no problems!,0,english
Marcella Neal,5,Great experience..,the United States ,20200411,True,  Got an Xbox for my grandson. It was the best experience I've had. It was right on time when they emailed it would be here.,0,english
Edgar Hodge,5,get one,the United States ,20191031,True,  bought 2 great deal,0,english
Amazon Customer,5,Learn new things each day,the United States ,20201210,True,  Finding new things to do each day with it. Surprises me every day.,0,english
Nick,5,Exactly as advertised,the United States ,20200930,True,  Was exactly as stated in the description.,0,english
Roger lindstrom,5,fast shipper thank you,the United States ,20191210,True,  really nice item thanks again,0,english
Amber Henderson,5,Exactly as described,the United States ,20191102,True,  Works perfectly,0,english
Adonis Familia,5,Buen Servicio,the United States ,20190326,True,"  Nuevo, todo en perfectas condiciones y tiempo de envió esperado.",1,spanish
cesar,4,Came just as expected,the United States ,20191119,True,  The Xbox was used but it worked but the controller analog stick doesn't work very well,0,english
kimberly hey,5,Watch what version of the system you buy!,the United States ,20191023,True,  Happy to still find this version at a great price!,0,english
irma,5,Excellent,the United States ,20190820,True,"  Esta trabajando muy bien,gracias",1,spanish
AngelaR1717,5,Perfect,the United States ,20190505,True,  Got for my nephew.,0,english
Amazon Customer,1,Broken Console,the United States ,20190805,True,  The system worked ok until after boot up. The fan was non-functional and the system entirely shut down every 15 minutes. Not good.,0,english
Brycen hughes,3,Pretty good,the United States ,20200319,True,  Product is super good and it runs very well but my only complaint is that the controller doesn’t always stay synced and sometimes it won’t.,0,english
Dan T,5,Love it,the United States ,20190211,True,"  Great device better than my ps4, fc5 is my favorite game",0,english
Jennifer Webb,5,Works like it should,the United States ,20191210,True,  Works like it should.,0,english
andrew,5,Xbox one,the United States ,20200229,True,  Great system looked like new no issues so far,0,english
Calvin mosby,4,To be able to play games with son,the United States ,20200311,True,  Did not like that it was shown with controller and did not have one or dmhi cord but have played and watch movies  works great,0,english
Destiny Decker,5,Was exactly as described,the United States ,20190828,True,  Delivered before expected day.  Product was exactly as described from seller.  Great experience.,0,english
Suzie-QT,5,Five Stars,the United States ,20180409,True,  Love it!! Buy it!!,2,english
Kiran,5,Awesommmeeee,the United States ,20190127,True,  I like the part where it comes with the 4K hdmi. And that it’s cooling is quiet with 8 cores this makes the job done.,0,english
Joe blake,5,Very good quality,the United States ,20190119,True,  Very good quality,0,english
Amazon Customer,3,relatively a  good,the United States ,20190707,True,  This product was use for gaming what I don’t like is that I don’t like that I have to pay for most stuff,0,english
Ernie Cain,5,Get the external harddrive by seahate,the United States ,20190301,True,  To relax and unwind,0,english
brenda,5,as advertised,the United States ,20190617,True,  Perfect experience. Very satisfied with my purchase. I would recommend this seller for sure!!!,0,english
Will S.,1,Buy a PC or PS4,the United States ,20190130,True,  Had it less than a month before it broke. Would glitch out or get the black screen of death every time I turned it on.,1,english
Ariel Arencibia ,5,Entrega rápida y segura alta exelencia en el servicio,the United States ,20190603,True,  Como nuevo y muy hermoso,0,spanish
Jason stone,5,Gaming 101,the United States ,20191118,True,  Great system,0,english
Amazon Customer,1,Didn’t come with any code!!!,the United States ,20190511,True,  Wtf my Xbox did not come with Xbox game pass or live free trial... I’m thinking it wasn’t even new,0,english
Brian Lorenz,4,Amazon perfection,the United States ,20190812,True,  Perfect. Having fun!,0,english
Aaron ,5,Awesome console,the United States ,20191213,True,  I love how it arrived on time and i was able to get it running and able to play with my friends and girlfriend :),0,english
Fidel solis,1,Se me descompuso este producto,the United States ,20200109,True,  Queria saber por que este producto ase un mes se me descompuso quiero saber si tiene garantia o a donde tengo ver,0,spanish
Jay knott,5,Just amazing,the United States ,20190222,True,  Got my xbox a while back and nooo problen with it....i saw those negative reviews got me worried..guess i was worried for nothing...its amazing...brand new,0,english
Nathan Gousy,1,Broken,the United States ,20190314,True,"  Fan incredibly loud, doesn’t download certain games or apps.. basically useless and frustrating since I got it to replace one having the same problems",0,english
Satisfied,5,Gaming during social distancing,the United States ,20200413,True,  My order came in quicker than I was expecting  and it was exactly what was described,0,english
Callie Branson,1,Not 1 Tb,the United States ,20200110,True,  I bought this being really excited because it’s 1 Tb. But I am disappointed to see that it is actually 700 gb.,0,english
Chocolateasian,3,Dope,the United States ,20191116,True,  Its aight just minor crashes,0,english
melissa roussell,5,Love it,the United States ,20180808,True,  Work great,0,english
Carlos Bissi,4,"Great buy,I do recommend @lilpeep",the United States ,20191228,True,"  Great condition, well wrapped and shipped. Had no problems with it at all and I play on it pretty much everyday.",0,english
Allie Moody,5,Great system,the United States ,20190614,True,  Excellent,0,english
Bryan Mark,5,Great Purchase,the United States ,20190827,True,"  Came as expected incredibly fast shipping, I have been using it for over 3 weeks and everything works fine",0,english
Jason Litsinger,4,"Refurbished or repackaged listed as ""New""",the United States ,20190826,True,"  Listed as New. Box was resealed from the manufacturer so I'm assuming it's a refurbished console. Everything was packed as new and looks clean and unused. Works great just shouldn't be listed as ""New""",1,english
Frank Bonavise,3,Console works but controller is unusable,the United States ,20190307,True,  Console works perfect but the controller does not work. Hoping the seller will help with this somehow.,0,english
Steven C.,2,Highway robbery,the United States ,20180822,True,  The fact that you can't play a lot of games unless you have Xbox Gold a monthly membership fee after having to pay for a console and the game. This is highway robbery. Example allow you to download fortnite but then you can't play it unless you have this$11 a month membership. This is just wrong they charge you for games and you can't play them online unless you have this stupid membership it's not fair. It's taking advantage of their customers. Even with PlayStation you can play fortnite if you've got a login. So I can play it on my Samsung phone. I can play it on an iPhone. But I can't play it on my Xbox One S unless I pay for an additional membership.,1,english
Mary B Hucks,5,What grandparents will go for grandkids.,the United States ,20191007,True,  I ordered this item for two of my grandsons  and they play on it every day.,0,english
Ralph Calhoun,3,Uh oh,the United States ,20190418,True,  Good xbox one s but someone had opened the brand new xbox one s just to steal the 14 days free xbox gold,0,english
stifanos,5,Perfect,the United States ,20180920,True,  Perfect,0,english
Tim,2,poor customer service,the United States ,20190602,True,  Arrived on time but with partially functional controller. Very difficult to get support and no luck on exchange as yet.,0,english
Pedro R.,5,Worth the money,the United States ,20200131,True,  I bought this for my nephew and he's happy..,0,english
Sara,5,no complaints,the United States ,20190320,True,  got what i asked for haven't had any problems so far,0,english
Joshua Wilkins,2,Hmmm,the United States ,20200901,True,  Got it and it doesn’t turn on all the time and if it does it sits on loading screen,0,english
Ruby,5,Great buy,the United States ,20190321,True,  Works amazing just wish downloading games would be quicker no problems with it yet so it’s a worthy buy,0,english
Jason-Michael Wilson,5,Fast delivery,the United States ,20190926,True,  Didn’t expect it to come as fast as it did or work as perfectly as it does. Thank you so much!,0,english
Amazon Customer,5,Great,the United States ,20190729,True,  Great!,0,english
Adkcivant,5,Great quality,the United States ,20190404,True,  This product was great! In box new condition everything works as it should shipped very quick also. Very happy with my purchase,0,english
Amazon Customer,5,Xbox good.,the United States ,20190120,True,  Works good no problems as of yet.,0,english
Amazon Customer,5,excellent purchase,the United States ,20190507,True,  new product came in excellent condition and works great. no problems with the controller so far either,0,english
Amazon Customer,5,great,the United States ,20190226,True,  great,0,english
Jake loehr,5,Great price,the United States ,20190419,True,  Great price I ordered at 10:30 am and recieved it at 5pm same day. Comes brand new and setup was very quick! Would definitely recommend if you are looking for an Xbox for a low price!,0,english
Joshua Eglish,5,Good product.,the United States ,20190514,True,  Works great. No defects or problems. Smaller size is helpful as it does not take up a lot of space.,0,english
Adrian Arturo Perez,5,Amazing,the United States ,20180911,True,  Xbox work very great without problems i play everyday,0,english
Luke McCarthy,5,Five Stars,the United States ,20180312,True,  Awesome!,2,english
Difelicejs,5,Great buy,the United States ,20200108,True,  Brand new in the box as described!,0,english
Back trouble,1,Not worth it,the United States ,20200428,True,  Hasn’t worked but 3 times since we received it. It simply stays in boot up mode for hours,0,english
Teresah Danielson,3,Freezes sometimes for no reason,the United States ,20200509,True,  It's slow to turn on,0,english
Landon Hubbard,4,Good,the United States ,20191009,True,"  It's expensive,but it works well",0,english
Andrew Thompson,5,Awesome deal,the United States ,20190408,True,  As advertised,0,english
matthew berry,2,Ok product,the United States ,20191205,True,  Having some problems reading DVD's and games. Other than that it works fine.,0,english
Felix Polanco,5,Awesome purchase,the United States ,20190630,True,  Great,0,english
Spencer Mcgraw,5,Good to go,the United States ,20200421,True,  Hooked it up this morning when my package arrived and so far so good. Very satisfied,0,english
Angela putnam,5,It's great,the United States ,20190916,True,  It's great,0,english
Akerele ololade,3,You need xbox live gold to play Fortnite,the United States ,20190619,True,  I wanted to use the product for gaming but you need xbox live gold to play Fortnite,0,english
shaquita cox,1,Waste of money,the United States ,20200715,True,  I had it for only a year and it cuts off by itself and will not turn back on till days later.,0,english
David,4,Slight box damage,the United States ,20190915,True,"  Box was a little bit banged up, but other than that everything has been fantastic!",0,english
Amazon Customer,5,Product exactly as advertised. Great buy!,the United States ,20190403,True,  Great buy!,0,english
Hannah P,5,Pretty dang good my dudes,the United States ,20200303,True,  I’ve had it for a short while but so far it is excellent! Hopefully it will stay this way :),0,english
SlyBry,5,Items were just as specified by the dealer...I am 100% satisfied...thank you!,the United States ,20191001,True,  100% satifed with my purchase...thank you!,0,english
Jason Immesote,5,Awesome,the United States ,20191209,True,"  It was exactly as advertised, delivered early even.",0,english
Patrick Kerby,5,Awesome,the United States ,20190617,True,  Worked great!,0,english
Ms Rasene Newson,5,We are happy,the United States ,20190812,True,  Thank you,0,english
Israt H.,5,Best price,the United States ,20190705,True,  I personally liked the item cause it was completely brand new and had the things I needed,0,english
Noel Waterbury,5,Good service and quality,the United States ,20190515,True,  The product was as advertised.  It arrived on time(2 days Prime) and is working great!,0,english
John S.,5,Awesome!!!,the United States ,20190603,True,  Great item at a great price,0,english
David,5,Xbox one s is great,the United States ,20200218,True,  Loved it,0,english
marty johnson,1,not english characters on the box,the United States ,20200121,True,  Won't playRegion 1 DVD's.  Unit was designed and built forRegion 3 not U.S.,0,english
Denae,5,Worth your money!!!,the United States ,20200425,True,  I love it!!!!! It’s brand new and very sturdy definitely worth the money,0,english
Kimberly Seth,5,Everything great!,the United States ,20190614,True,  Great experience - fast delivery!,0,english
Ira hudson,5,it came perfectly as it is,the United States ,20190604,True,  I love it holds more big games than the old one works perfectly too thank you very much :),0,english
Haleigh,1,MISSING PARTS,the United States ,20200729,True,  by far the worst amazon purchase ever!!!!! RIP OFF do not buy!!!!!,0,english
David N.,5,Just as described,the United States ,20190604,True,  Product just as described and on time delivery,0,english
Emerald,5,"It’s new, not used",the United States ,20191212,True,  HAD EVERYTHING! I can’t wait to give it to my boyfriend for Christmas,0,english
Billy Gotsch,5,Great Console Great Price,the United States ,20180919,True,  Lots of space to download plenty of games. Great price for an excellent gaming experience.,0,english
Edward Godoy,5,Todo llego en orden sin ningun daño,the United States ,20200505,True,  Esta todo genial y correcto !! Ninguna imperfeccion!! Confiable,0,spanish
Dewayne Givens,5,Great Console!,the United States ,20191207,True,  Love it! It came with everything too!,0,english
Tawnya ,5,no issues,the United States ,20190819,True,"  I have had it about a month, thus far no issues",0,english
Jose vallejo,5,Satisfied,the United States ,20190913,True,  Legit,1,english
WheresMyCoffee,5,Newcomers to Xbox,the United States ,20180118,True,"  We’ve had this product for a month. Easy set-up (just time consuming), especially when you have to set-up more than one account/controller. We are new to Xbox, so set-up was way easier than learning all the buttons and actually playing a game. If you’re new to Xbox like we were it’s going to take you a while to learn the controller, but most games have tutorials to show you and you’ll learn it in no time. I have an 8yr old and a 6 yr old that learned that way and now they are pros. Speed, updating, downloading, etc. have yet to be a problem. Overall we really enjoy playing games on this console & have no issues.",11,english
Luka,5,Does what it need to do,the United States ,20190828,True,  Works great and plays amazing,0,english
Aaron,1,I wouldn't recommend getting this xbox,the United States ,20180315,True,  I wouldn't recommend getting this xbox. First off you can tell the box had been opened because of all the resale stickers but everything else looked new so I decided to try it out. I bought this xbox to upgrade from my original xbox one but this is no upgrade. It glitches on every single game I play witch never happened with my original xbox so defiantly shouldn't happen on the newer xbox. Overall is just slower than my orginial xbox. Very disappointed don't buy.,10,english
Kent B.,5,It's an Xbox,the United States ,20210113,True,  Xbox One- works as intended.,0,english
lenia EU,1,Paquete no resivido,the United States ,20190712,True,  No puedo devolver el producto nunca me llego y quiero mi renvolso,0,spanish
Rick hogle,5,Alsome,the United States ,20190924,True,  Work great like I was told,0,english
Aristides Yanes,4,Seems like it was opened,the United States ,20190223,True,  I dont know why the seal on the box was ripped and readjusted but everything is working great and it was packaged as if new so I'm happy with it,0,english
Abby,1,Had to return.,the United States ,20191228,True,  Didn’t work,0,english
Amazon Customer,5,Great,the United States ,20200308,True,  Works great,0,english
Amazon Customer,5,Shipped fast and was exactly as described.,the United States ,20190605,True,  A new Xbox at a great price.,0,english
Baron ,5,It came sealed,the United States ,20190629,True,  It came sealed and new,0,english
Chad wheeler,1,I'm  Disappointed When I try the xbox,the United States ,20200821,True,  When I Receive the xbox one it doesn't work right.,0,english
Dom,5,Bought used Xbox one S,the United States ,20190615,True,  Fast shipping and everything is working very well.,0,english
Trinity,5,Good,the United States ,20200408,True,  Came early and was exactly what I was expecting.,0,english
Chris,5,Seems legit.,the United States ,20190607,True,  I got it quick and as advertised.,0,english
Amazon Customer,5,Performs just as good as the newer version of x-box ! I have both,the United States ,20181210,True,  I loved it! It was all that I expected,0,english
Ashley Rehagen,5,Perfect,the United States ,20190405,True,  I love this Xbox. Perfect condition,0,english
saradean harris,5,time received,the United States ,20210114,True,  cost,0,english
Amazon Customer,5,xbox one s,the United States ,20200117,True,  works great and came on time! thanks amazon!!,0,english
Erin bloomquist,1,Broke in less than a month!!!,the United States ,20210119,True,  Gave it as a gift and it is broke already!!!!,0,english
Rose Horner,5,Very happy!,the United States ,20180809,True,"  I was scared to buy an Xbox off amazon, but it’s perfect! No problems at all!",0,english
Joseph A,5,Good,the United States ,20191230,True,  Ours came brand new...and great for an xbox.,0,english
Antonio Moore,1,Terrible,the United States ,20190604,True,  Wouldn’t power on! Had to send back.. didn’t come with a controller,0,english
Friendly neighbor,5,Works,the United States ,20190314,True,"  Works just fine, no issues",0,english
Dre,5,It's a brand new system,the United States ,20190723,True,  Great buy brand new not used like some say,0,english
Jose A Rivera,5,Perfect selivery,the United States ,20190718,True,  Excellent quality! Delivered earlier than expected.,0,english
Amazon Customer,2,Need a cord that fits,the United States ,20191223,True,  The power cord is not fitting into the Xbox,0,english
Kindle Customer,5,As described,the United States ,20200421,True,"  As described, quick shipping.",0,english
Amazon Customer,5,Fast delivery,the United States ,20200305,True,"  Fast delivery, great product.",0,english
Amazon Customer,5,Very good product.,the United States ,20200329,True,  Easy to install,0,english
Sol Bargsten,5,The price its not bad at all.,the United States ,20190224,True,  Its an amazing product i really recommend it. Mine is a new product. Thankss,0,english
Juicyjuicee,5,Trust worthy,the United States ,20190410,True,  New Condition,1,english
Dane Flippin,5,Love it!!,the United States ,20191225,True,  Great bargain!!!  Works great!! Love it!,0,english
Trey Jeffersen,1,I am missing my cords & controller,the United States ,20190809,True,  Missing cords & controller. Very upset!,0,english
Athena Marie Pieratos,5,Definitely worth,the United States ,20200306,True,  Wonderful use every day,0,english
dominic gagliardo,4,"Works, mostly",the United States ,20190717,True,"  Xbox worked fine, the controller never worked",0,english
Marcos Duran,5,Grate,the United States ,20200126,True,  Works grate and love playing on it no stop,0,english
Tsk...,4,Get memory too!!,the United States ,20191217,True,"  I love the play, and it's retro read,  but the memory goes quickly.I guess I better get some add on memory! :)",0,english
Amanda Lutek,5,Great,the United States ,20200105,True,  Great,0,english
Heather Hoskins Linne,5,Perfect,the United States ,20190929,True,  Love it.,0,english
C.T.,5,Great customer support,the United States ,20200328,True,  Great customer support,0,english
Shameer Mickens,5,Look through the reviews,the United States ,20191028,True,  New unit brand spanking new love it,0,english
Twiggz,5,Gaming is important..,the United States ,20190330,True,  Worth it,0,english
Doniell Abraham,5,Thank you.,the United States ,20180914,True,  The Xbox is great and working well. It was shipped in perfect condition.,0,english
jonah ayers,4,It’s gud,the United States ,20200114,True,  Is gud,0,afrikaans
miguel mendiola,5,really good,the United States ,20200115,True,  Shipped quickly. Amazing product.,0,english
Tina haas,5,Awesome,the United States ,20190223,True,  Awesome,0,english
danielnogrubharris,5,Xbox1,the United States ,20190101,True,"  Good graphics, good cooling system, great for streaming.",0,english
Shannon Crider,5,Great product,the United States ,20200522,True,  I like it and it works great. I would buy it again.,0,english
AnnaMarie8287,4,Not quick.,the United States ,20190322,True,  Shipping was slow but it was a good product.,0,english
lisa keller,5,Works great love it well worth the money,the United States ,20190305,True,  Works great love it well worth the money,0,english
Roland Leo Matte,5,XBOX,the United States ,20190829,True,  Excellent price for new item,0,english
Daniel milligan,1,THIS IS A USED CONSOLE!!!!!!!!!!!,the United States ,20190518,True,  this console was used not new. DO NOT BUY!!!!!!!!!,0,english
Tony S,5,brand new,the United States ,20190816,True,"  fast shipping, great price,",0,english
kevin nieto m,5,Viene con cable 4K!!,the United States ,20190519,True,  De paquete!!! Yo pensé que era usado el producto pero fue perfecto y superó mis expectativas,0,spanish
Margaret Tafoya,4,Great product,the United States ,20190627,True,  Remote control will not work with the headset other than that everything else was good,0,english
Michael Anderson,5,Great condition,the United States ,20190605,True,  Arrived ridiculously quick. Functions great!,0,english
Susan D Polito,5,Good value. It does what it suppose to do,the United States ,20180117,True,  Good value.  It does what it suppose to do.,5,english
S. Barnes,5,Works perfect,the United States ,20190903,True,  Great to bring to college,0,english
Kristin Selmeczy,5,As expected,the United States ,20200411,True,  As expected,0,english
Sara,1,Used and did not work.,the United States ,20201111,True,  Zero stars!,0,english
Salvatore Procopio,5,Great condition!,the United States ,20190506,True,  You get what you buy everything came with what it said and no problems with it.,0,english
Qualeene Martinez,5,"No scratches or anything, works amazing!",the United States ,20190706,True,  Everything worked as it’s suppose to,0,english
Jessica,5,It’s wonderful!,the United States ,20190823,True,  Perfect!,0,english
Rolfy ,5,La consola estaba nueva y en buenas condiciones!,the United States ,20190712,True,  Todo estaba nuevo,0,spanish
Joe Alessandria,5,Great buy,the United States ,20190624,True,  Awesome,0,english
Kimberly,5,xbox1s,the United States ,20190728,True,  Very Happy with my product,0,english
Naman Rastogi,5,Awesome,the United States ,20191211,True,  Amazing product.....,0,english
tara barnett,5,Good price,the United States ,20190220,True,  Son won't get off of it. Loves it,0,english
Clevie workman,5,works perfect,the United States ,20180815,True,  Its new lol,0,english
Alvaro,5,Nada,the United States ,20190404,True,  Muy bueno,0,spanish
Scar,5,It's new no problems.,the United States ,20190727,True,  Fresh. Un-open. Thanks.,0,english
Lewis D Pettit,3,Powerless,the United States ,20200117,True,  Didnt come with a power cord,0,english
Cameron Carrico,5,Great price,the United States ,20190704,True,  Replacement,0,english
Amazon Customer,4,Arrived early as usual. Thank you,the United States ,20190817,True,  On-line game play.,0,english
Amazon Customer,5,Great product!,the United States ,20180615,True,  Great product! It works fine so far. I really appreciate that I can buy the console without being forced to purchase a game or gold membership with it.I noticed some people in the comments were saying they suspect the product is used becuase new stickers have been placed over the old ones on the box. This is probably becuase the games the Xbox is supposed to come with have been removed. I haven't found any evidence that the Xbox itself is used or an damage on the product.,3,english
DJ27,5,It's pretty good,the United States ,20190706,True,  I use it for playing games and watch movies,0,english
Imaad N.,5,Excellent product,the United States ,20200218,True,  Works great!,0,english
ShopAddict,5,New,the United States ,20180921,True,  Love it,0,english
Greg Stone,5,Having fun,the United States ,20190626,True,  Works great,0,english
