name,score,title,place,date,verified purch,text,upvotes,language
Colin Jennings,5,Perfect,the United States ,20190129,True,  Very happy. great price. quick delivery. working well.,0,english
Cindy,5,I like it,the United States ,20191114,True,  I liked the packaging and the box itself. I got it for my boyfriend on his birthday. I hope he likes it,0,english
Yoelw,5,Handle it with care,the United States ,20200107,True,  Very good can’t be better,0,english
Martin Jimenez,5,Good,the United States ,20190105,True,  Good,0,english
Mary Wymore,5,Five Stars,the United States ,20180220,True,  Exactly what my daughter wanted for Christmas!,0,english
Scorpion,5,Satisfied,the United States ,20191125,True,  My son loves this system plays everyday.,0,english
Rucho,5,Excelente,the United States ,20201106,True,  Excelente,0,spanish
Manuel Baca Arroyo,5,Five Stars,the United States ,20180909,True,  Was really good protected and it came before the expected date,0,english
Boyd Patrick,5,Awesome Purchase!,the United States ,20190110,True,  This was a Christmas gift for my nephew and he loves it so much!,0,english
Ayden Elder ,3,Not worth it,the United States ,20190903,True,  I bought this PS4 as my second and gave my old one to a friendand it already feels like I've owned this thing for 3 years although the Bluetooth connection works much better then my old one,0,english
Jie,5,Five Stars,the United States ,20180501,True,  Needless to say I got the best deal for $199.99,0,english
Sara saunders,1,Mine broke,the United States ,20200128,True,  My console broke n said system crash after the 2nd time using it.i had to send it to playstation for them to fix it thank god they covered the fix charge,0,english
Ed,5,PS4 It’s awesome!,the United States ,20180905,True,  Excelente!,0,spanish
Wilmer Raza,5,Compra,the United States ,20191126,True,  Excelente producto,0,spanish
Jerry,5,Five Stars,the United States ,20180608,True,  My kids love it!,0,english
Leonardo,5,Great product,the United States ,20190819,True,  Amazing,0,english
bookworm_81,5,As expected,the United States ,20190118,True,  Excellent,0,english
Jose G.,4,Great gaming system,the United States ,20190526,True,  Works as expected. No complaints.,0,english
Ricardo Lawrence,4,great,the United States ,20200615,True,  delivered as promise  very satisfied,0,english
ULTRA,5,Great console,the United States ,20180929,True,  Love it,0,english
Amazon Customer,5,Five Stars,the United States ,20180307,True,  NO PROBLEM WHIT THE PURCHASE,0,english
jose rivera,5,La mejor consola de juegos en el mercado.,the United States ,20200512,True,"  Excelente producto, entrada rápida, y todo correcto como se especifica en la página de Amazon, muy recomendado.",0,spanish
Misty Free,5,Must Have,the United States ,20190309,True,  This product is everything and more! Husband was beyond ecstatic! Ordered a skin for it and it is awesome!,0,english
Kendra Davis,5,nan,the United States ,20200227,True,  My son loved it,0,english
Robert Braga,5,Loads of fun,the United States ,20180924,True,  Been having a lot of fun with this since I got it.,0,english
Amazon Customer,5,Plug and play,the United States ,20200106,True,  Self explanatory,0,english
Mary Adams,1,No cord,the United States ,20201107,True,  Came with no cord,0,english
Robert,5,Five Stars,the United States ,20170928,True,  Just what I expected happy with purchase,1,english
Fabrizio,5,Perfect,the United States ,20171211,True,"  Perfect, works properly",1,english
Brittany A. Ellison,5,It’s great!,the United States ,20190513,True,"  Play Overwatch, enjoy blue ray.. what more can you ask for?",0,english
Carlos C.,5,Five Stars,the United States ,20180610,True,  Excellent,0,english
Zhengliang Qian,5,Still not too late to buy a PS4,the United States ,20210114,True,"  Though PS5 is out, PS4 is not out of time.",0,english
Gino,5,Five Stars,the United States ,20180305,True,  very very good playstation,0,english
Amazon Customer,1,Crashes constantly!,the United States ,20190511,True,  I have tried every option in safe mode but it will not stop crashing. It came like this out of the box,1,english
anny carolina fabian peralta,5,Super bueno,the United States ,20191114,True,  Puedes comprar con confianza llega nuevo sin ningún defecto,0,spanish
semc,5,"Cheap price, nice package composition.",the United States ,20171206,True,"  I ordered it on the Black Friday weekend. Its price was very excellent, delivery term was good, and package was nice. As I live in Korea, It won't be able to get after service. Despite this fact, anyway, cheap price and things inside the packge was enough to make me order it. It is recommendable",0,english
Amazon Customer,1,Poor life span,the United States ,20200412,True,"  After 11 months, the system just stopped working. This product does not live up at all. Disappointed.",0,english
Manuel M.,5,Dope,the United States ,20181006,True,  So much fun. Play it everyday.,0,english
laky2000,5,Five Stars,the United States ,20180909,True,  Great product,0,english
KiLlZoNeZoMbIeYT,5,Awesome,the United States ,20190121,True,  I love it!!!! I wish they made more with more storage but other than that everything is ok!,0,english
Nazarius Presley-McClary,5,Perfect,the United States ,20200309,True,  Exceeded my expectations. To be renewed it looked almost brand new and everything,0,english
Basson,5,Five Stars,the United States ,20180513,True,  Been working fine I have no complaints,0,english
EPetti,5,Great quick,the United States ,20190329,True,  Great shipping and price !,0,english
DHE80,3,500gb not 1tb,the United States ,20190123,True,  3 stars instead of 5 is because it was 500gb instead of 1tb. I decided to keep it because of the hassle of returning and waiting for another one. Other than that it has worked perfectly and actually shipped pretty fast.,0,english
Andrew Cooper,5,Awesome!,the United States ,20190205,True,"  Happy with the console. Buy this if you don't have a 4K TV. I recommend the games God of War, Bloodborne, The Last of Us Remastered, and Horizon.",0,english
VJL,5,Five Stars,the United States ,20180110,True,  My son says it works well and is happy with it.,0,english
trish garcia,5,2 thumbs up,the United States ,20180724,True,"  Arrived on time, product works great! Satisfied customer",0,english
Wayne Barnes,3,Thanks,the United States ,20201007,True,  Thanks the only thang is wrong is the game joystick but every thing else is good,0,english
Tim Lenord,5,Boss!!,the United States ,20190222,True,  Can't believe I forgot to review this. Luv it!!,0,english
Nancy Torres,5,Five Stars,the United States ,20180529,True,  Excellent,0,english
Chris,5,Ps4 for the win,the United States ,20200106,True,  Happy with my Ps4 and the storage is good for back up and digital copiea of games,0,english
Emiliano Ocampo,5,Satisfied,the United States ,20201008,True,"  Came in earlier than expected, perfectly packaged and clean. I'm satisfied with this purchase.",0,english
TYTY!,5,Good!,the United States ,20200611,True,  great! the boxing on the first part when you take it out the amazon box was just a lil not satisfying but great!,0,english
Anita,5,Man cave needs one!,the United States ,20180508,True,  Perfect for personal time!,0,english
LaToya Dedmond,5,Love it,the United States ,20181014,True,  The best yet,0,english
Rosie,5,Exactly what i was looking for.,the United States ,20180702,True,"  No issues with set up, arrived on time.",0,english
Jose,1,Blue Light of Death,the United States ,20200209,True,  Worked for a few months before show the blue light of death for no reason now I can't turn it on in save mode so basically is a piece of sh#$.,0,english
RpmdEntertainment,5,Amazing Device,the United States ,20190522,True,"  Fast shipping, great price!",1,english
Olive,5,Love it!,the United States ,20200808,True,"  Its everything they say, has 1tb as described!! Definitely happy with this purchase.",0,english
Jennifer G.,5,Five Stars,the United States ,20180417,True,  Son loves it:),0,english
Alvaro Zea,5,PS4!,the United States ,20180216,True,  Great design and storage.,0,english
michael fortner,5,Slim is nice,the United States ,20180927,True,"  Perfect. For daughter for birthday, and she loved it!!!",0,english
Jacob Hunsaker,5,Fun,the United States ,20190905,True,"  Awesome console, great games",0,english
Alexandra,5,New!!!,the United States ,20200717,True,  Came in new and works fine love it,0,english
Conner Jones,5,Worth the money,the United States ,20191028,True,  I love these game system and for the price ita even better,0,english
José R De Jesús,5,Great,the United States ,20190101,True,  Good,0,english
Skyler Harrison,5,Five Stars,the United States ,20171018,True,"  The newer PS4 has a smaller footprint, slick design, quieter operation and keeps intact all of the PS4 awesomeness it's offered since 2013. The slightly updated DualShock4 controller is a bonus.",1,english
wow2014,5,Discount price without sacrificing the defecive risk.,the United States ,20180209,True,  Everything is in perfect condition at discounted price. Thanks you.,0,english
Tammy Riddle,4,Awesome,the United States ,20191126,True,  Its aight,0,english
Nicole M,5,Stoked!,the United States ,20191215,True,  Came perfectly packaged and with a free game and 2 games to download with a code from the store!,0,english
Julie Fischart,5,Excellent,the United States ,20190113,True,  Delivered on time and everything it’s promised to be,0,english
Clara,5,Perfect,the United States ,20200504,True,  My boyfriend loves his surprise gift.,0,english
ednaz,5,Five Stars,the United States ,20180217,True,  excellent its worth it,0,english
🦋Christy🦋,5,Perfect,the United States ,20190703,True,  Love it,0,english
Darwin Campana,5,buen producto,the United States ,20190819,True,  exelentes graficos buen precio,0,spanish
Dan Druff,5,Five Stars,the United States ,20171230,True,  Got here fast as advertised. No complaints.,0,english
Shopper,5,Five Stars,the United States ,20180519,True,  Good!,0,english
David Osborne,5,PS4,the United States ,20200513,True,  I love the high definition and I use it to play games in HD.,0,english
Edward Bertus,5,Good product,the United States ,20180207,True,  Great price and item arrived as stated and works perfectly.,0,english
Amazon Customer,5,Bien,the United States ,20190918,True,  Súper,0,spanish
phyinq,5,Five Stars,the United States ,20180419,True,  no comment,0,english
Brando ,5,Five Stars,the United States ,20171125,True,  Freaking amazing love this PS4. Was such a spectacular price too for Black Friday.,3,english
Amazon Customer,5,Five Stars,the United States ,20180522,True,  Works Great,0,english
Junior Caballero,5,Excellent price,the United States ,20180228,True,  the best for the best,0,english
mary brewer ,4,Gift,the United States ,20190530,True,"  Like it,birthday gift",0,english
Michael C.,5,Five Stars,the United States ,20180722,True,  Great,0,english
Dee,5,Works great,the United States ,20191016,True,"  I haven't had any issues with it, it works great and I'm definitely happy with it.",0,english
Kelly M.,5,Five Stars,the United States ,20180204,True,  PS4 great gaming system,0,english
TODD Anderson,5,Five Stars,the United States ,20180221,True,  works great - thanks,0,english
Brandi,3,Controller issues,the United States ,20191227,True,  I sent this item back because the toggle on the controller kept getting stuck.,0,english
Amazon Customer,5,Five Stars,the United States ,20180126,True,  Package arrived in great shape.,0,english
Amazon Customer,5,"Better, Stronger, Lighter and more Powerful than before.",the United States ,20180112,True,"  This little lightweight machine is so powerful it can handle so much full digital games it's amazing. It's silent, cool, sleek, can fit and small spaces. It's very hard to dislike this powerful machine. And yes, it's way better than the fat PlayStation 4 version!",0,english
Jorge Soto,4,Four Stars,the United States ,20180416,True,  Made my kid happy no issues,0,english
Jessi-Joy,5,Great,the United States ,20180228,True,  My son loves it. Great graphics,0,english
Amazon Customer,5,Five Stars,the United States ,20180305,True,  My daughter loves this system.,0,english
pinc,5,Five Stars,the United States ,20180301,True,  A Christmas gift!,0,english
Debby,5,Good,the United States ,20190912,True,  Good,0,english
Rayrayzwfy0303,5,Great product!,the United States ,20181217,True,  Great product! My son's loves it!,0,english
Duhwi Kim,5,Five Stars,the United States ,20180713,True,  Nice~,0,english
Isaiah carpenter,5,Everything,the United States ,20200510,True,  The controller color,0,english
Pito Gonzalez,5,The best console!,the United States ,20180304,True,  Console runs smooth. Exclusives are amazing. Also have an Xbox One but this is the better console. Very happy with the purchase.,0,english
Crystal ,5,Five Stars,the United States ,20181116,True,  works like it should so yay,0,english
Jaime Guidry,5,PS4 1TB as described,the United States ,20200403,True,  No complaints! I received exactly what was described.,0,english
Raymond Beyer,5,A must have for everyone!!,the United States ,20181110,True,  Loved it.,0,english
Arnoldo,5,Fast delivery,the United States ,20190206,True,  Very good item thanks,0,english
Eric Kennard,5,Amazing entertainment console,the United States ,20190906,True,  Great console. Everything I expected and more. All of my home entertainment now goes through the PS4.,0,english
Jennifer Godwin,5,Five Stars,the United States ,20180131,True,"  Great price, so far so good, works great",0,english
Amazon Customer,5,Wow,the United States ,20190606,True,  My son loves it. Has enough space. Work great looks great.Thank you,0,english
luvmi,5,Works great,the United States ,20191230,True,  Great,0,english
Alper Basoglu,5,Delivered as promised,the United States ,20191005,True,  My PS4 was in good condition and shipped as promised.  I am a satisfied customer.,0,english
nathan mattero,5,Sweet,the United States ,20200215,True,  It works great! I love it!,0,english
daniel,5,No complaints love it.,the United States ,20191213,True,"  Loved everything about the ps4 , no complaints here.",0,english
robert reinstra,5,perfect condition; great deal,the United States ,20190215,True,"  fast ship, great product",0,english
Marvelous,5,A good,the United States ,20180108,True,  Video is clean. A good buy,0,english
Elmer A. Almonte,5,As described. works perfect!,the United States ,20180214,True,"  Had it for 3 months now and I love it, works perfect!!! For all you thinking of buying a PS4 expect to spend up an additional $500+ in games and ps membership.",0,english
J&k,5,Fast shipping even during the holidays,the United States ,20180402,True,  Great value  fast shipping,0,english
Amazon Customer,5,Five Stars,the United States ,20171218,True,  Great price. Kids are happy,0,english
Xhoel,5,nan,the United States ,20191030,True,  Good product ,0,english
Amazon Customer,5,It shows everything clearly.,the United States ,20190121,True,  My boyfriend loves it.,0,english
Amazon Customer,5,Love this!!!,the United States ,20190317,True,  My kids love this playstation...works great...graphics are awesome!,0,english
Irene Lane,5,Five Stars,the United States ,20180403,True,  LOVE IT,0,english
Ronald Disher,5,Fast delivery,the United States ,20200703,True,  Came on time. Works perfect.,0,english
Desirai Schild,5,Five Stars,the United States ,20180228,True,  As advertised,0,english
Cristian,5,Excelent,the United States ,20181212,True,  Excelent,0,romanian
jondi24,5,Quick and clean delivery,the United States ,20190627,True,  PS4 is always a great purchase. The relationship between cost and quality is pretty good. The game catalog is huge,0,english
Ashford256,5,Five Stars,the United States ,20180215,True,  slim & powerful,0,english
S McQueen,5,Love it!,the United States ,20180106,True,  Great system! My husband loves it!,0,english
Courtney,5,Five Stars,the United States ,20180527,True,  ,0,english
Dyoung,5,Great,the United States ,20171201,True,  It's everything I hoped for.,0,english
Breyanna,5,I would most definitely recommend to anyone!,the United States ,20190922,True,  I Loveee it!!! No issues at all ,0,english
"BaByliss PRO Nano Titanium - Blue - 1/2"" plate Mini & Travel Straightening Iron",5,Satisfies,the United States ,20191222,True,  It arrived on time and works great!,0,english
Carlos Arias,5,PS4,the United States ,20180111,True,  What's not to love about the ps4?It's amazing!,0,english
Justin R.,5,best price,the United States ,20180418,True,  Great deal and super fast shipping,0,english
my two cents,5,upgrade!,the United States ,20171129,True,  Great upgrade from the ps3.,0,english
Peggy Magrady,5,Five Stars,the United States ,20180814,True,  Works great,0,english
garyb,5,Five Stars,the United States ,20180129,True,  it works very good,0,english
SamuelS,5,Five Stars,the United States ,20180306,True,  Excellent,0,english
Richard,5,Game system,the United States ,20191221,True,  I love it The system came in the one controller with it to,0,english
Larry,5,I love it,the United States ,20210101,True,  After a long day at work I come home to play my game,0,english
Amazon Customer,5,great,the United States ,20180804,True,  great,0,english
Donte higgs,5,My son,the United States ,20200730,True,  Love it with all my heart my son,0,english
Darion,5,Ps4,the United States ,20200108,True,  It is a great gift,0,english
MJ,3,So far so good,the United States ,20201119,True,"  Seems fine thus far,  does have a dent in the side.",0,english
Jasmine,5,Good,the United States ,20200903,True,  Good. No problems so far,0,english
Fmis,5,Perfect,the United States ,20180820,True,"  Works as it should, small in size, 1tb which helps alot, and came in perfect condition.",0,english
Amazon Customer,5,Works great,the United States ,20190115,True,  Have had it for 6 months and still works great. I bought one used and it came in great condition with everything needed.,0,english
Maria Rosa Cahuenas,5,Nice,the United States ,20180102,True,  I bought it as a birthday present for my husband and he is really happy with it.,0,english
Scott,5,Fast Shipping. Product just as described.,the United States ,20190107,True,  Fast Shipping. Product just as described.,0,english
justme,5,Great product,the United States ,20190123,True,  Great gift,0,english
Nikki and Jay,5,Amazing!,the United States ,20190627,True,  Ordered it used and got it in nearly perfect condition! Played Spider-Man as my first game and loved how smoothly it ran! No complaints!,0,english
RABrooke,5,Keep them busy,the United States ,20180108,True,  Works great.  My three grandsons love it.,0,english
Ruth Lorenzo,5,Playstation,the United States ,20190919,True,  What I dislike was the price was to high.,0,english
David,5,Excellent!!,the United States ,20171229,True,  Excellent as always!!,0,english
bill,5,Five Stars,the United States ,20180118,True,  great console.,0,english
Amazon Customer,2,Not what it says.,the United States ,20181231,True,  Did not come with the Spiderman game as advertised.,1,english
Alexandria Nicholas,5,Most bang for the buck,the United States ,20180225,True,  Got this on sale during the holidays and I couldn't be happier!,0,english
John O'Mahony,5,Exactly as expected,the United States ,20171220,True,  Exactly as expected,0,english
Danielle Gray,5,Good deal!,the United States ,20180329,True,  Good deal!,0,english
Vivian,5,"... a little beat up but the PlayStation was in great condition, but one of the charging holes doesn’t ...",the United States ,20180423,True,"  Box came a little beat up but the PlayStation was in great condition, but one of the charging holes doesn’t work only when it feels like it at least.",0,english
Andrew,5,Five Stars,the United States ,20180401,True,  Great console.,0,english
mac510,5,Five Stars,the United States ,20180108,True,  excellent item.,0,english
Whup,4,Four Stars,the United States ,20180412,True,  Doing Fine,0,english
Greg Johnson,1,Junk!,the United States ,20191025,True,  It crapped out the first month.,0,english
kamal hauter,5,PS4,the United States ,20170708,True,  Has no problems and works great,1,english
Amazon Customer,5,Xbox :(,the United States ,20200201,True,  PS4 is a pretty dank console I only bought this for spoodermins originally but now I have switched entirely from Xbox to PS4.,0,english
Dallas Ellingsworth,5,The item I got worked 100% no problems at all,the United States ,20181223,True,  This was a good price for what I got and I would consider getting something else from this person so go check them out you might find something you like and want to get you won't regret it I know I didn't,0,english
Rachel Williams,5,Worked well,the United States ,20190602,True,  no issues after more than a year,0,english
Cliff Ord,5,Game,the United States ,20200101,True,  Nice,0,english
Garrett,5,Worth all 5 stars,the United States ,20190214,True,  Came a little dusty in the box which I didn't mind at all. It arrived a day early and has been working perfectly since I got it. High quality I would definitely recommend someone else to this.,0,english
Dannette hill,4,My grandchildren the whole,the United States ,20191109,True,  He will be very happy for Christmas I want to say love grandma,0,english
Kindle Customer,5,love the quality of the graphics and the excellent variety ...,the United States ,20170720,True,"  Finally upgraded to this after my PS3 finally died, love the quality of the graphics and the excellent variety of games for it.",7,english
Astarr,5,quarantine purchase gone well,the United States ,20200512,True,  love it,0,english
Jennifer,5,Five Stars,the United States ,20180406,True,  Super excited to have. Works great!,0,english
HEATH HEATHEN,5,Game night is on,the United States ,20180810,True,  Works great!,0,english
AJR,5,Five Stars,the United States ,20180104,True,  Nice experience. Buying again soon!!,0,english
Ruan  Blackie,5,100%,the United States ,20190603,True,  Great,0,english
Spearse,5,Five Stars,the United States ,20171225,True,  My son loved it,0,english
Timothy Bodiford,5,Great console,the United States ,20181216,True,  Great console,0,english
Tracy Ray,5,As promised,the United States ,20191010,True,  Excellent price .. as promised new system . Easy purchase & fast delivery plus rewards on my amazon card ,0,english
Matthew Griffin,5,Fast fast fast delivery,the United States ,20200414,True,  Came in 2 days as described ...thanks,0,english
Xjuliesgotagunx,5,Great,the United States ,20191213,True,  Love it only had a problem with shipping,0,english
Jonathan Cross,5,Amazing quality,the United States ,20190517,True,  Love it,0,english
Michael Cipriano,5,Loving It,the United States ,20200408,True,  So far the PS4 has been working great! Everything shipped cleanly and contained everything it should have.,0,english
Jared,5,Great price for the fun you'll have!,the United States ,20190319,True,  I really liked the memories flowing back to me not playing playstation since the playstation 2. I cant think of a dislike for this console.,0,english
Jorge Chavez,5,Five Stars,the United States ,20180409,True,  thank u!,0,english
varun,4,Good,the United States ,20191219,True,  Good,0,english
Nicholas Mikus,5,Five Stars,the United States ,20180129,True,  Perfect,0,english
Phoenix78,5,Five Stars,the United States ,20180129,True,  My kids are very very happy with it....,0,english
Christina lund,5,Five Stars,the United States ,20171230,True,  great system,0,english
Hermes,4,Exelente compra,the United States ,20190110,True,  Excelente me lo compré me llegó todo bien,0,spanish
Jonathan Stough,5,"Thin and sleek control, 1 TB great value",the United States ,20180911,True,"  Very good price, kids love it.",0,english
NOE JASSO,5,Five Stars,the United States ,20180516,True,  Excellent purchase,0,english
Natan Santana,5,Great,the United States ,20200119,True,  Excellent option.,0,english
Yasmeen alcala,5,Cost less than 400 dollars,the United States ,20190606,True,  So happy I recieved it today! I like that it's under 400 dollars for purchase.,1,english
Krista Evans,1,Not worth another buy if this is how things are going to start showing up,the United States ,20200512,True,  It doesnt work!!! It was just packed in a box no buffers nothing it's expensive!!,0,english
Tami Boreman,5,Five Stars,the United States ,20180111,True,  Loves it,0,english
dvandy4898,5,Five Stars,the United States ,20180102,True,  This was a family Christmas present.  Everyone loves it.,0,english
Dion Cherry,5,The product arrived in time,the United States ,20181226,True,  The product arrived looking and operating as advertised. The product is a Christmas present for my teenage daughter,0,english
snicklefritz,5,Five Stars,the United States ,20180130,True,  My son can't be happier!,0,english
Ed Barrus,5,Would buy again from this Co.,the United States ,20191112,True,  Arrived when scheduled. Worked as expected.,0,english
jeff christ,1,Not happy with support offered.  Returning PS4,the United States ,20201102,True,  I don’t like the support offered by Sony and am going to return this,0,english
Shanair Moore,5,Works. Still using it like 2 years later,the United States ,20190722,True,  Worked fine. Had to buy my own controller and hdmi cord but ah well.,0,english
michelle,5,Happy Son,the United States ,20181210,True,  Good deal,0,english
Salvá,5,As advertice,the United States ,20190926,True,  Happy with product.,0,english
n b p,5,Great,the United States ,20190331,True,  Great,0,english
Amr,5,Great buy...,the United States ,20190729,True,  Package came in perfect condition and everything is working great.,0,english
Amazon Customer,4,Four Stars,the United States ,20171231,True,  Good stuff,0,english
T. D.,5,Nice buy,the United States ,20181230,True,  My nephew loves his ps4!,0,english
Amazon Customer,5,He is a happy boy!,the United States ,20180117,True,  Bought for grandson.  He is a happy boy!,0,english
Amazon Customer,4,Didn’t work upon arrival but then I got it to,the United States ,20191219,True,  It showed up not working but I got it to work after resetting it to factory settings,0,english
ayesha salzman,5,Great gift,the United States ,20181119,True,  I got my daughter the PS4 as a birthday gift she love’s it.,0,english
Natalie Ortiz,5,GREAT!!,the United States ,20190111,True,  Item came in mint condition!,0,english
beto,5,Five Stars,the United States ,20180616,True,  Great !!,0,english
Connie Hoblitzell,5,Five Stars,the United States ,20180213,True,  My grandson love this......can't get him out from in front of it!,0,english
Danieltrice,5,Best gift to me,the United States ,20190104,True,  Love it,0,english
Sunil Kumar,5,Excellent,the United States ,20180224,True,  Arrived before time. Excellent product,0,english
Johnathan,5,Five Stars,the United States ,20180608,True,  best system out there besides PC,0,english
Dirk,5,PS is and always will be the best,the United States ,20190823,True,  It's absolutely awesome.,1,english
Rigoberto,5,Playstation,the United States ,20190116,True,  Love it & customize it with mosaic style tiles to give it a all original look n style,0,english
Yeghish Manasaryan,5,Thanks,the United States ,20190908,True,  Thank you,0,english
Treyvon johnson,5,Love it,the United States ,20191012,True,  I love the the PlayStation all around in my opinion,0,english
Gaurav,4,"Great product and price, deal matching not quite up there",the United States ,20171205,True,  I purchased the console for $199 plus taxes during Thanksgiving but later learned that another site was offering it at the same price +$50 game credit. It would have been great if Amazon matched that deal. The console otherwise is great and fun to play with.,0,english
Nancy Acevedo,5,Nancy Acevedo,the United States ,20190928,True,  Perfect !!!- Arrived before expected date which was perfect!!! Good Price,0,english
Nicolas Prince,5,Awesome,the United States ,20180907,True,  Awesome,1,english
Victor Marin,5,Excellent Console,the United States ,20181019,True,"  Great performance and Storage, playing my fav games in this platform",0,english
Rafael Silfa,5,Five Stars,the United States ,20180119,True,"  As described, worked well, very well priced.10/10 experience.",0,english
Kimber,5,Wonderful pa laying system. I have Xbox 360 and one and the PlayStation beats the am hands down,the United States ,20180625,True,  Need two more,0,english
Greg Price,5,Quarantine lifesaver,the United States ,20200504,True,  It finally came so excited and ups made sure I was home instead of just leaving it outside,0,english
Craig Gordon Jr.,4,Power cord missing,the United States ,20181225,True,  Very nice console looks great but unfortunately it didn't come with a power cable so I had to order one. Still a great product and supplier though.,0,english
karma huss,5,Five Stars,the United States ,20180301,True,  Love the slim console,0,english
Bev Jones,5,Five Stars,the United States ,20171213,True,  Console works great and the delivery was a day ahead of schedule. Thank you.,0,english
Becky,5,Awesome Game Console,the United States ,20190503,True,  My son loves it!,0,english
Jeremiah,5,Five Stars,the United States ,20180702,True,"  It works great for my daughter and I.  We use it to play games, or watch movie!",0,english
Amazon Customer,5,Good buy,the United States ,20190105,True,  My 8yr old loves his PS4,0,english
Bambi,5,Five Stars,the United States ,20171227,True,  :),0,chinese (simplified)
Amazon Customer,5,Five Stars,the United States ,20180110,True,  very good buy,0,english
Olivia ,5,You should buy this it will save you some money!,the United States ,20200507,True,  Works good love it!,0,english
Alex,5,Works well,the United States ,20200924,True,"  Runs great! 1tb is really nice. Otherwise, just a normal ps4",0,english
carlos espinoza,5,Excelente,the United States ,20191006,True,  Excelente,0,spanish
Michael ,3,ONLY GAVE ME 872.2 GB,the United States ,20190831,True,  I got the PS4 and only have me 872.2 GB,0,english
P Deezy,5,Two thumbs up,the United States ,20181226,True,  Two thumbs,0,english
Amazon Customer,5,Five Stars,the United States ,20180110,True,  Seems the back charger didn’t charge the first time around!,0,english
Jose J. Acevedo,5,Five Stars,the United States ,20171129,True,  awesome console,0,english
J. MARQUEZ,5,PS4 excellent console,the United States ,20191210,True,  As expected. Great product.,0,english
Tahari Scafe,5,Good so far,the United States ,20190717,True,"  It is working great so far, but I still have time to see if it continues",0,english
Frantz Gaspard,5,Love it. Very fast delivery,the United States ,20180110,True,  Love it.  Very fast delivery,0,english
Marie-Claire Koeks,5,Love it,the United States ,20190829,True,  Bought it for my son. It works perfect,0,english
Madi,5,It’s beautiful,the United States ,20190109,True,  Hell yeah this met my expectations. I’ve been waiting to own one for some time now and I haven’t gotten off of it. I’ve played Detroit Become Human three times now (recommend that game too) (10/10),0,english
Qbella,5,No complaints,the United States ,20190821,True,"  I have NO complaints at all, it works as it should.",0,english
RIC WRIGHT,5,Great purchase,the United States ,20181120,True,  Came exactly as described......11 mths later absolutly no problems,0,english
Shantane Washington,5,So far so good,the United States ,20200528,True,  Shipping was sooner than expected and item arrived as described.,0,english
Joseph Orlando Robinson,3,Sleak and good looking unit,the United States ,20171206,True,"  Sleak and good looking unit. Works well, however it has not been a month as yet and when playing it, I realise the unit trips out at inervals. When it trips out the screen on the tele goes black then after 10 seconds  the picture comes back.I will not berate the product however as it may be an issue with this particular unit and not all of them.",3,english
Cesar,5,That it’s a great company to buy from,the United States ,20200629,True,  I like how it got here earlier than expected and is everything I wanted,0,english
Wale,4,Coupons,the United States ,20190321,True,"  Why am I getting an old expired coupon, there’s no stand with the item as in picture. No headphones in my package. Every other thing is fine and liked.",0,english
Amazon Customer,5,Exactly what I wanted,the United States ,20191217,True,  Everything came and worked properly.,0,english
Paul Guillen,5,Five Stars,the United States ,20171214,True,  I really liked this article !!!! Thank you.,0,english
Amazon Customer,5,Love it,the United States ,20191117,True,  Love it,0,english
Breno,5,Playstation 4,the United States ,20180328,True,"  Works just like a playstation should, don't know what else to say :)",0,english
Lk,5,Amazing,the United States ,20200407,True,"  Came in nice , and brand new with the whole set.",0,english
Amazon Customer,5,Good product,the United States ,20210106,True,  It worked fine,0,english
DL,5,Five Stars,the United States ,20171227,True,  Love it,0,english
Mary,5,That its best to update your games before you play them and also you have to purchase a Ps4 Playstation Plus membership,the United States ,20180113,True,  I am a diehard Playstation person.That being said a Ps4 is a lot different then a Ps3.Its a lot of things I still have to get use to but I'm happy with my Ps4 5 Stars every time.,1,english
Joyce Robinson,5,good product,the United States ,20190615,True,  I ordered this product for my granddaughter and she is very pleased with it.,0,english
Andrei Cojocaru,5,Fast shipping,the United States ,20190925,True,  Product arrived quickly and it is in great condition and came with everything. Would definitely buy again.,0,english
Jen J,5,Five Stars,the United States ,20180331,True,  It was a gift and they are most happy with this product....,0,english
Alejandro Vetrini,5,Fun for the family,the United States ,20190111,True,  Good as expected,0,english
Starr Durden,5,Ps4 arrived new and works perfect!,the United States ,20200623,True,  Arrived in as described new and works perfectly!,0,english
Amazon Customer,5,Its been perfect,the United States ,20190713,True,  We love playing golf and baseball on it. Its been great!,0,english
Debra Lemaster,5,Great system,the United States ,20190206,True,  Just right,0,english
Tenesha,4,Thankful,the United States ,20190129,True,  Although at did not come when expected it did come on Christmas Eve. Im thankful for all the men and women that had to work on that night.  You made Christmas awesome for me and my family.,0,english
Cesar P.,5,Is very portable,the United States ,20191212,True,  Good product and you save gopd amount to money,0,english
Itzel Martinez Ramos,5,Buen servicio,the United States ,20180904,True,  Llegó en buenas condiciones,0,spanish
Ignacio Guzman,5,Five Stars,the United States ,20171127,True,"  Excellent, fast shipping!",1,english
Rit,5,I'm happy I made this purchase,the United States ,20180130,True,"  Just as advertised, I'm happy I made this purchase. Superb customer service from Adam a Global IQ.  Trust me, you won't regret this purchase!",0,english
Jeff T Jordan,5,Great item,the United States ,20190304,True,  Great console and looks great.,0,english
Isabel,5,black friday deal,the United States ,20181226,True,"  Excellent, got it for $199",0,english
Maleyka Cafarova,1,dont buy,the United States ,20190605,True,  dualshock 4 not work and deffectived,1,english
